Date,Mall,Equipment_ID,Vibration_mm_s,Temperature_C,Failure_Occurred
2025-01-01,Mall_2,Mall_2_Escalator_B,2.93,35.96,0
2025-01-02,Mall_2,Mall_2_Escalator_B,2.67,35.52,0
2025-01-03,Mall_2,Mall_2_Escalator_B,2.96,34.81,0
2025-01-04,Mall_2,Mall_2_Escalator_B,2.66,35.54,0
2025-01-05,Mall_2,Mall_2_Escalator_B,2.8,34.62,0
2025-01-06,Mall_2,Mall_2_Escalator_B,3.05,34.92,0
2025-01-07,Mall_2,Mall_2_Escalator_B,3.28,36.07,0
2025-01-08,Mall_2,Mall_2_Escalator_B,3.07,37.23,0
2025-01-09,Mall_2,Mall_2_Escalator_B,2.9,36.9,0
2025-01-10,Mall_2,Mall_2_Escalator_B,3.22,36.49,0
2025-01-11,Mall_2,Mall_2_Escalator_B,3.61,35.87,0
2025-01-12,Mall_2,Mall_2_Escalator_B,3.69,35.14,0
2025-01-13,Mall_2,Mall_2_Escalator_B,2.9,38.38,0
2025-01-14,Mall_2,Mall_2_Escalator_B,3.02,36.09,0
2025-01-15,Mall_2,Mall_2_Escalator_B,3.23,36.72,0
2025-01-16,Mall_2,Mall_2_Escalator_B,3.44,37.66,0
2025-01-17,Mall_2,Mall_2_Escalator_B,3.39,38.68,0
2025-01-18,Mall_2,Mall_2_Escalator_B,3.15,36.02,0
2025-01-19,Mall_2,Mall_2_Escalator_B,3.33,36.88,0
2025-01-20,Mall_2,Mall_2_Escalator_B,2.98,39.19,0
2025-01-21,Mall_2,Mall_2_Escalator_B,3.6,36.13,0
2025-01-22,Mall_2,Mall_2_Escalator_B,3.65,37.48,0
2025-01-23,Mall_2,Mall_2_Escalator_B,3.65,38.61,0
2025-01-24,Mall_2,Mall_2_Escalator_B,3.65,37.4,0
2025-01-25,Mall_2,Mall_2_Escalator_B,3.37,36.95,0
2025-01-26,Mall_2,Mall_2_Escalator_B,3.71,38.32,0
2025-01-27,Mall_2,Mall_2_Escalator_B,3.82,38.44,0
2025-01-28,Mall_2,Mall_2_Escalator_B,3.86,35.85,0
2025-01-29,Mall_2,Mall_2_Escalator_B,3.84,37.68,0
2025-01-30,Mall_2,Mall_2_Escalator_B,3.53,37.51,0
2025-01-31,Mall_2,Mall_2_Escalator_B,3.44,39.53,0
2025-02-01,Mall_2,Mall_2_Escalator_B,3.48,37.75,0
2025-02-02,Mall_2,Mall_2_Escalator_B,3.58,37.99,0
2025-02-03,Mall_2,Mall_2_Escalator_B,3.83,37.71,0
2025-02-04,Mall_2,Mall_2_Escalator_B,3.47,38.5,0
2025-02-05,Mall_2,Mall_2_Escalator_B,3.54,38.32,0
2025-02-06,Mall_2,Mall_2_Escalator_B,3.95,38.88,0
2025-02-07,Mall_2,Mall_2_Escalator_B,3.57,37.97,0
2025-02-08,Mall_2,Mall_2_Escalator_B,3.87,37.87,0
2025-02-09,Mall_2,Mall_2_Escalator_B,4.21,39.67,0
2025-02-10,Mall_2,Mall_2_Escalator_B,3.84,38.28,0
2025-02-11,Mall_2,Mall_2_Escalator_B,3.72,40.1,0
2025-02-12,Mall_2,Mall_2_Escalator_B,4.06,40.33,0
2025-02-13,Mall_2,Mall_2_Escalator_B,4.23,37.12,0
2025-02-14,Mall_2,Mall_2_Escalator_B,4.21,40.37,0
2025-02-15,Mall_2,Mall_2_Escalator_B,4.1,38.2,0
2025-02-16,Mall_2,Mall_2_Escalator_B,4.26,40.64,0
2025-02-17,Mall_2,Mall_2_Escalator_B,3.78,40.29,0
2025-02-18,Mall_2,Mall_2_Escalator_B,4.28,38.55,0
2025-02-19,Mall_2,Mall_2_Escalator_B,3.67,37.06,0
2025-02-20,Mall_2,Mall_2_Escalator_B,4.61,38.69,0
2025-02-21,Mall_2,Mall_2_Escalator_B,4.35,40.9,0
2025-02-22,Mall_2,Mall_2_Escalator_B,4.7,37.25,0
2025-02-23,Mall_2,Mall_2_Escalator_B,4.17,38.13,0
2025-02-24,Mall_2,Mall_2_Escalator_B,4.67,37.18,0
2025-02-25,Mall_2,Mall_2_Escalator_B,4.19,40.23,0
2025-02-26,Mall_2,Mall_2_Escalator_B,4.18,41.07,0
2025-02-27,Mall_2,Mall_2_Escalator_B,4.21,38.14,0
2025-02-28,Mall_2,Mall_2_Escalator_B,4.21,37.72,0
2025-03-01,Mall_2,Mall_2_Escalator_B,4.6,37.88,0
2025-03-02,Mall_2,Mall_2_Escalator_B,4.58,37.52,0
2025-03-03,Mall_2,Mall_2_Escalator_B,4.66,39.19,0
2025-03-04,Mall_2,Mall_2_Escalator_B,4.36,39.24,0
2025-03-05,Mall_2,Mall_2_Escalator_B,4.82,37.48,0
2025-03-06,Mall_2,Mall_2_Escalator_B,4.19,37.97,0
2025-03-07,Mall_2,Mall_2_Escalator_B,5.04,39.43,0
2025-03-08,Mall_2,Mall_2_Escalator_B,4.39,39.99,0
2025-03-09,Mall_2,Mall_2_Escalator_B,4.93,40.16,0
2025-03-10,Mall_2,Mall_2_Escalator_B,5.16,39.59,0
2025-03-11,Mall_2,Mall_2_Escalator_B,4.96,40.73,0
2025-03-12,Mall_2,Mall_2_Escalator_B,5.18,41.26,0
2025-03-13,Mall_2,Mall_2_Escalator_B,4.56,41.73,0
2025-03-14,Mall_2,Mall_2_Escalator_B,4.99,40.55,0
2025-03-15,Mall_2,Mall_2_Escalator_B,4.6,40.44,0
2025-03-16,Mall_2,Mall_2_Escalator_B,5.23,40.95,0
2025-03-17,Mall_2,Mall_2_Escalator_B,4.34,40.69,0
2025-03-18,Mall_2,Mall_2_Escalator_B,5.17,40.54,0
2025-03-19,Mall_2,Mall_2_Escalator_B,4.74,40.97,0
2025-03-20,Mall_2,Mall_2_Escalator_B,5.13,39.99,0
2025-03-21,Mall_2,Mall_2_Escalator_B,5.35,41.64,0
2025-03-22,Mall_2,Mall_2_Escalator_B,4.65,39.78,0
2025-03-23,Mall_2,Mall_2_Escalator_B,5.47,40.54,0
2025-03-24,Mall_2,Mall_2_Escalator_B,5.17,40.76,0
2025-03-25,Mall_2,Mall_2_Escalator_B,4.97,41.94,0
2025-03-26,Mall_2,Mall_2_Escalator_B,4.8,40.87,0
2025-03-27,Mall_2,Mall_2_Escalator_B,4.79,40.36,0
2025-03-28,Mall_2,Mall_2_Escalator_B,4.97,39.06,0
2025-03-29,Mall_2,Mall_2_Escalator_B,5.35,39.36,0
2025-03-30,Mall_2,Mall_2_Escalator_B,4.74,41.05,0
2025-03-31,Mall_2,Mall_2_Escalator_B,5.44,41.75,0
2025-04-01,Mall_2,Mall_2_Escalator_B,4.95,42.1,0
2025-04-02,Mall_2,Mall_2_Escalator_B,4.79,39.22,0
2025-04-03,Mall_2,Mall_2_Escalator_B,4.96,40.86,0
2025-04-04,Mall_2,Mall_2_Escalator_B,4.99,42.39,0
2025-04-05,Mall_2,Mall_2_Escalator_B,5.58,40.75,0
2025-04-06,Mall_2,Mall_2_Escalator_B,5.53,40.49,0
2025-04-07,Mall_2,Mall_2_Escalator_B,5.77,39.46,0
2025-04-08,Mall_2,Mall_2_Escalator_B,5.03,40.93,0
2025-04-09,Mall_2,Mall_2_Escalator_B,5.24,41.77,0
2025-04-10,Mall_2,Mall_2_Escalator_B,5.48,41.79,0
2025-04-11,Mall_2,Mall_2_Escalator_B,5.78,43.13,0
2025-04-12,Mall_2,Mall_2_Escalator_B,5.31,41.11,0
2025-04-13,Mall_2,Mall_2_Escalator_B,5.59,40.48,0
2025-04-14,Mall_2,Mall_2_Escalator_B,5.14,41.29,0
2025-04-15,Mall_2,Mall_2_Escalator_B,5.32,41.42,0
2025-04-16,Mall_2,Mall_2_Escalator_B,5.57,40.3,0
2025-04-17,Mall_2,Mall_2_Escalator_B,5.99,43.3,0
2025-04-18,Mall_2,Mall_2_Escalator_B,6.04,43.06,0
2025-04-19,Mall_2,Mall_2_Escalator_B,5.36,42.07,0
2025-04-20,Mall_2,Mall_2_Escalator_B,6.05,41.11,0
2025-04-21,Mall_2,Mall_2_Escalator_B,5.54,41.93,0
2025-04-22,Mall_2,Mall_2_Escalator_B,5.77,40.86,0
2025-04-23,Mall_2,Mall_2_Escalator_B,6.33,41.05,0
2025-04-24,Mall_2,Mall_2_Escalator_B,6.3,40.7,0
2025-04-25,Mall_2,Mall_2_Escalator_B,6.01,43.74,0
2025-04-26,Mall_2,Mall_2_Escalator_B,5.7,43.7,0
2025-04-27,Mall_2,Mall_2_Escalator_B,5.57,43.76,0
2025-04-28,Mall_2,Mall_2_Escalator_B,5.92,40.65,0
2025-04-29,Mall_2,Mall_2_Escalator_B,5.58,42.41,0
2025-04-30,Mall_2,Mall_2_Escalator_B,6.6,40.23,0
2025-05-01,Mall_2,Mall_2_Escalator_B,5.9,41.65,0
2025-05-02,Mall_2,Mall_2_Escalator_B,5.68,41.12,0
2025-05-03,Mall_2,Mall_2_Escalator_B,6.25,43.51,0
2025-05-04,Mall_2,Mall_2_Escalator_B,6.45,42.08,0
2025-05-05,Mall_2,Mall_2_Escalator_B,6.31,42.96,0
2025-05-06,Mall_2,Mall_2_Escalator_B,5.81,43.48,0
2025-05-07,Mall_2,Mall_2_Escalator_B,6.46,42.73,0
2025-05-08,Mall_2,Mall_2_Escalator_B,6.3,42.17,0
2025-05-09,Mall_2,Mall_2_Escalator_B,6.58,42.06,0
2025-05-10,Mall_2,Mall_2_Escalator_B,5.98,42.52,0
2025-05-11,Mall_2,Mall_2_Escalator_B,6.13,43.92,0
2025-05-12,Mall_2,Mall_2_Escalator_B,6.35,43.35,0
2025-05-13,Mall_2,Mall_2_Escalator_B,6.65,43.3,0
2025-05-14,Mall_2,Mall_2_Escalator_B,6.71,44.1,0
2025-05-15,Mall_2,Mall_2_Escalator_B,6.27,41.59,0
2025-05-16,Mall_2,Mall_2_Escalator_B,6.72,44.01,0
2025-05-17,Mall_2,Mall_2_Escalator_B,6.48,41.46,0
2025-05-18,Mall_2,Mall_2_Escalator_B,6.25,41.99,0
2025-05-19,Mall_2,Mall_2_Escalator_B,6.77,45.02,0
2025-05-20,Mall_2,Mall_2_Escalator_B,6.89,43.16,0
2025-05-21,Mall_2,Mall_2_Escalator_B,6.06,43.79,0
2025-05-22,Mall_2,Mall_2_Escalator_B,6.66,42.38,0
2025-05-23,Mall_2,Mall_2_Escalator_B,6.59,44.07,0
2025-05-24,Mall_2,Mall_2_Escalator_B,6.38,44.17,0
2025-05-25,Mall_2,Mall_2_Escalator_B,6.57,45.41,0
2025-05-26,Mall_2,Mall_2_Escalator_B,7.17,44.85,0
2025-05-27,Mall_2,Mall_2_Escalator_B,6.61,43.45,0
2025-05-28,Mall_2,Mall_2_Escalator_B,6.86,42.85,0
2025-05-29,Mall_2,Mall_2_Escalator_B,6.44,44.09,0
2025-05-30,Mall_2,Mall_2_Escalator_B,6.47,44.28,0
2025-05-31,Mall_2,Mall_2_Escalator_B,6.47,45.53,0
2025-06-01,Mall_2,Mall_2_Escalator_B,6.66,44.01,0
2025-06-02,Mall_2,Mall_2_Escalator_B,7.1,43.65,0
2025-06-03,Mall_2,Mall_2_Escalator_B,7.02,41.82,0
2025-06-04,Mall_2,Mall_2_Escalator_B,6.78,43.24,0
2025-06-05,Mall_2,Mall_2_Escalator_B,7.45,42.75,0
2025-06-06,Mall_2,Mall_2_Escalator_B,7.07,42.07,0
2025-06-07,Mall_2,Mall_2_Escalator_B,7.24,43.75,0
2025-06-08,Mall_2,Mall_2_Escalator_B,6.73,43.17,0
2025-06-09,Mall_2,Mall_2_Escalator_B,7.03,44.58,0
2025-06-10,Mall_2,Mall_2_Escalator_B,7.27,42.36,0
2025-06-11,Mall_2,Mall_2_Escalator_B,7.46,44.58,0
2025-06-12,Mall_2,Mall_2_Escalator_B,6.91,42.62,0
2025-06-13,Mall_2,Mall_2_Escalator_B,6.76,44.22,0
2025-06-14,Mall_2,Mall_2_Escalator_B,7.16,45.55,0
2025-06-15,Mall_2,Mall_2_Escalator_B,7.39,44.16,0
2025-06-16,Mall_2,Mall_2_Escalator_B,7.68,43.89,0
2025-06-17,Mall_2,Mall_2_Escalator_B,7.53,44.51,0
2025-06-18,Mall_2,Mall_2_Escalator_B,7.31,43.79,0
2025-06-19,Mall_2,Mall_2_Escalator_B,7.74,43.86,0
2025-06-20,Mall_2,Mall_2_Escalator_B,7.06,42.82,0
2025-06-21,Mall_2,Mall_2_Escalator_B,7.48,43.7,0
2025-06-22,Mall_2,Mall_2_Escalator_B,7.55,45.75,0
2025-06-23,Mall_2,Mall_2_Escalator_B,7.13,43.99,0
2025-06-24,Mall_2,Mall_2_Escalator_B,7.19,43.16,0
2025-06-25,Mall_2,Mall_2_Escalator_B,7.29,44.68,0
2025-06-26,Mall_2,Mall_2_Escalator_B,7.5,45.12,0
2025-06-27,Mall_2,Mall_2_Escalator_B,8.0,44.75,0
2025-06-28,Mall_2,Mall_2_Escalator_B,7.24,46.6,0
2025-06-29,Mall_2,Mall_2_Escalator_B,7.74,46.5,0
2025-06-30,Mall_2,Mall_2_Escalator_B,7.3,45.23,0
2025-07-01,Mall_2,Mall_2_Escalator_B,7.2,43.64,0
2025-07-02,Mall_2,Mall_2_Escalator_B,8.04,45.13,0
2025-07-03,Mall_2,Mall_2_Escalator_B,8.02,46.12,0
2025-07-04,Mall_2,Mall_2_Escalator_B,7.71,43.53,0
2025-07-05,Mall_2,Mall_2_Escalator_B,7.67,46.86,0
2025-07-06,Mall_2,Mall_2_Escalator_B,7.31,44.35,0
2025-07-07,Mall_2,Mall_2_Escalator_B,7.42,45.77,0
2025-07-08,Mall_2,Mall_2_Escalator_B,7.98,46.79,0
2025-07-09,Mall_2,Mall_2_Escalator_B,7.28,47.12,0
2025-07-10,Mall_2,Mall_2_Escalator_B,7.83,47.52,0
2025-07-11,Mall_2,Mall_2_Escalator_B,7.37,47.43,0
2025-07-12,Mall_2,Mall_2_Escalator_B,7.98,44.62,0
2025-07-13,Mall_2,Mall_2_Escalator_B,7.54,45.65,0
2025-07-14,Mall_2,Mall_2_Escalator_B,8.32,44.68,0
2025-07-15,Mall_2,Mall_2_Escalator_B,7.89,45.84,0
2025-07-16,Mall_2,Mall_2_Escalator_B,7.7,47.1,0
2025-07-17,Mall_2,Mall_2_Escalator_B,8.14,44.4,0
2025-07-18,Mall_2,Mall_2_Escalator_B,8.05,46.44,0
2025-07-19,Mall_2,Mall_2_Escalator_B,7.68,47.47,0
2025-07-20,Mall_2,Mall_2_Escalator_B,7.94,47.84,0
2025-07-21,Mall_2,Mall_2_Escalator_B,8.37,44.63,0
2025-07-22,Mall_2,Mall_2_Escalator_B,8.16,48.02,0
2025-07-23,Mall_2,Mall_2_Escalator_B,8.15,45.87,0
2025-07-24,Mall_2,Mall_2_Escalator_B,7.55,47.07,0
2025-07-25,Mall_2,Mall_2_Escalator_B,8.36,46.09,0
2025-07-26,Mall_2,Mall_2_Escalator_B,8.23,47.83,0
2025-07-27,Mall_2,Mall_2_Escalator_B,8.31,46.71,0
2025-07-28,Mall_2,Mall_2_Escalator_B,8.37,45.86,0
2025-07-29,Mall_2,Mall_2_Escalator_B,7.89,45.87,0
2025-07-30,Mall_2,Mall_2_Escalator_B,7.8,46.09,0
2025-07-31,Mall_2,Mall_2_Escalator_B,8.61,45.16,0
2025-08-01,Mall_2,Mall_2_Escalator_B,8.49,48.15,0
2025-08-02,Mall_2,Mall_2_Escalator_B,8.73,47.3,0
2025-08-03,Mall_2,Mall_2_Escalator_B,8.49,48.78,0
2025-08-04,Mall_2,Mall_2_Escalator_B,8.72,48.64,0
2025-08-05,Mall_2,Mall_2_Escalator_B,8.04,45.61,0
2025-08-06,Mall_2,Mall_2_Escalator_B,8.38,46.61,0
2025-08-07,Mall_2,Mall_2_Escalator_B,8.26,48.8,0
2025-08-08,Mall_2,Mall_2_Escalator_B,8.29,46.5,0
2025-08-09,Mall_2,Mall_2_Escalator_B,8.37,48.69,0
2025-08-10,Mall_2,Mall_2_Escalator_B,8.77,48.74,0
2025-08-11,Mall_2,Mall_2_Escalator_B,8.92,47.23,0
2025-08-12,Mall_2,Mall_2_Escalator_B,8.77,46.29,0
2025-08-13,Mall_2,Mall_2_Escalator_B,8.72,47.69,0
2025-08-14,Mall_2,Mall_2_Escalator_B,8.61,48.53,0
2025-08-15,Mall_2,Mall_2_Escalator_B,8.77,46.22,0
2025-08-16,Mall_2,Mall_2_Escalator_B,8.4,49.44,0
2025-08-17,Mall_2,Mall_2_Escalator_B,8.68,46.44,0
2025-08-18,Mall_2,Mall_2_Escalator_B,8.94,47.56,0
2025-08-19,Mall_2,Mall_2_Escalator_B,8.44,46.51,0
2025-08-20,Mall_2,Mall_2_Escalator_B,8.62,46.56,0
2025-08-21,Mall_2,Mall_2_Escalator_B,8.53,47.24,0
2025-08-22,Mall_2,Mall_2_Escalator_B,9.15,49.08,0
2025-08-23,Mall_2,Mall_2_Escalator_B,8.61,48.15,0
2025-08-24,Mall_2,Mall_2_Escalator_B,8.8,50.41,0
2025-08-25,Mall_2,Mall_2_Escalator_B,8.69,48.79,0
2025-08-26,Mall_2,Mall_2_Escalator_B,8.85,47.15,0
2025-08-27,Mall_2,Mall_2_Escalator_B,9.12,47.08,0
2025-08-28,Mall_2,Mall_2_Escalator_B,8.71,48.14,0
2025-08-29,Mall_2,Mall_2_Escalator_B,9.31,49.4,0
2025-08-30,Mall_2,Mall_2_Escalator_B,9.06,49.19,0
2025-08-31,Mall_2,Mall_2_Escalator_B,8.49,50.6,0
2025-09-01,Mall_2,Mall_2_Escalator_B,8.58,48.27,0
2025-09-02,Mall_2,Mall_2_Escalator_B,8.48,50.82,0
2025-09-03,Mall_2,Mall_2_Escalator_B,9.5,49.18,0
2025-09-04,Mall_2,Mall_2_Escalator_B,9.02,47.6,0
2025-09-05,Mall_2,Mall_2_Escalator_B,8.87,48.79,0
2025-09-06,Mall_2,Mall_2_Escalator_B,8.87,49.44,0
2025-09-07,Mall_2,Mall_2_Escalator_B,8.79,48.92,0
2025-09-08,Mall_2,Mall_2_Escalator_B,9.2,50.01,0
2025-09-09,Mall_2,Mall_2_Escalator_B,9.57,50.58,0
2025-09-10,Mall_2,Mall_2_Escalator_B,9.4,47.57,0
2025-09-11,Mall_2,Mall_2_Escalator_B,8.78,51.49,0
2025-09-12,Mall_2,Mall_2_Escalator_B,9.67,50.85,0
2025-09-13,Mall_2,Mall_2_Escalator_B,9.47,48.09,0
2025-09-14,Mall_2,Mall_2_Escalator_B,9.3,51.37,0
2025-09-15,Mall_2,Mall_2_Escalator_B,9.59,47.92,0
2025-09-16,Mall_2,Mall_2_Escalator_B,9.48,50.74,0
2025-09-17,Mall_2,Mall_2_Escalator_B,9.45,50.41,0
2025-09-18,Mall_2,Mall_2_Escalator_B,9.33,48.32,0
2025-09-19,Mall_2,Mall_2_Escalator_B,9.06,50.33,0
2025-09-20,Mall_2,Mall_2_Escalator_B,9.85,49.4,0
2025-09-21,Mall_2,Mall_2_Escalator_B,9.89,49.72,0
2025-09-22,Mall_2,Mall_2_Escalator_B,9.78,51.21,0
2025-09-23,Mall_2,Mall_2_Escalator_B,9.47,48.96,0
2025-09-24,Mall_2,Mall_2_Escalator_B,9.76,49.34,0
2025-09-25,Mall_2,Mall_2_Escalator_B,9.51,49.27,0
2025-09-26,Mall_2,Mall_2_Escalator_B,9.74,51.48,0
2025-09-27,Mall_2,Mall_2_Escalator_B,9.85,48.25,0
2025-09-28,Mall_2,Mall_2_Escalator_B,9.81,51.9,0
2025-09-29,Mall_2,Mall_2_Escalator_B,9.75,51.72,0
2025-09-30,Mall_2,Mall_2_Escalator_B,9.3,51.52,0
2025-10-01,Mall_2,Mall_2_Escalator_B,9.52,50.97,0
2025-10-02,Mall_2,Mall_2_Escalator_B,10.12,51.96,0
2025-10-03,Mall_2,Mall_2_Escalator_B,9.47,48.79,0
2025-10-04,Mall_2,Mall_2_Escalator_B,10.13,49.54,0
2025-10-05,Mall_2,Mall_2_Escalator_B,9.99,50.44,0
2025-10-06,Mall_2,Mall_2_Escalator_B,10.28,51.13,0
2025-10-07,Mall_2,Mall_2_Escalator_B,9.7,51.57,0
2025-10-08,Mall_2,Mall_2_Escalator_B,9.85,50.19,0
2025-10-09,Mall_2,Mall_2_Escalator_B,1.86,28.95,1
2025-10-10,Mall_2,Mall_2_Escalator_B,2.01,29.04,0
2025-10-11,Mall_2,Mall_2_Escalator_B,1.75,32.02,0
2025-10-12,Mall_2,Mall_2_Escalator_B,1.84,28.99,0
2025-10-13,Mall_2,Mall_2_Escalator_B,2.08,29.41,0
2025-10-14,Mall_2,Mall_2_Escalator_B,1.89,29.96,0
2025-10-15,Mall_2,Mall_2_Escalator_B,1.68,29.91,0
2025-10-16,Mall_2,Mall_2_Escalator_B,2.19,30.5,0
2025-10-17,Mall_2,Mall_2_Escalator_B,2.54,30.57,0
2025-10-18,Mall_2,Mall_2_Escalator_B,2.22,32.23,0
2025-10-19,Mall_2,Mall_2_Escalator_B,2.68,29.2,0
2025-10-20,Mall_2,Mall_2_Escalator_B,2.47,32.26,0
2025-10-21,Mall_2,Mall_2_Escalator_B,2.12,32.02,0
2025-10-22,Mall_2,Mall_2_Escalator_B,2.25,28.59,0
2025-10-23,Mall_2,Mall_2_Escalator_B,2.37,29.48,0
2025-10-24,Mall_2,Mall_2_Escalator_B,2.68,30.84,0
2025-10-25,Mall_2,Mall_2_Escalator_B,2.28,29.91,0
2025-10-26,Mall_2,Mall_2_Escalator_B,2.47,29.68,0
2025-10-27,Mall_2,Mall_2_Escalator_B,2.65,31.91,0
2025-10-28,Mall_2,Mall_2_Escalator_B,2.41,32.66,0
2025-10-29,Mall_2,Mall_2_Escalator_B,2.47,30.16,0
2025-10-30,Mall_2,Mall_2_Escalator_B,2.78,31.36,0
2025-10-31,Mall_2,Mall_2_Escalator_B,2.98,32.8,0
2025-11-01,Mall_2,Mall_2_Escalator_B,2.36,31.88,0
2025-11-02,Mall_2,Mall_2_Escalator_B,2.73,30.84,0
2025-11-03,Mall_2,Mall_2_Escalator_B,2.23,30.72,0
2025-11-04,Mall_2,Mall_2_Escalator_B,2.78,30.97,0
2025-11-05,Mall_2,Mall_2_Escalator_B,2.22,30.54,0
2025-11-06,Mall_2,Mall_2_Escalator_B,2.62,30.42,0
2025-11-07,Mall_2,Mall_2_Escalator_B,2.58,32.79,0
2025-11-08,Mall_2,Mall_2_Escalator_B,2.84,31.25,0
2025-11-09,Mall_2,Mall_2_Escalator_B,2.9,33.3,0
2025-11-10,Mall_2,Mall_2_Escalator_B,2.75,32.06,0
2025-11-11,Mall_2,Mall_2_Escalator_B,2.89,29.58,0
2025-11-12,Mall_2,Mall_2_Escalator_B,2.68,33.38,0
2025-11-13,Mall_2,Mall_2_Escalator_B,2.67,31.84,0
2025-11-14,Mall_2,Mall_2_Escalator_B,2.99,31.4,0
2025-11-15,Mall_2,Mall_2_Escalator_B,3.02,33.63,0
2025-11-16,Mall_2,Mall_2_Escalator_B,2.84,32.91,0
2025-11-17,Mall_2,Mall_2_Escalator_B,3.45,32.66,0
2025-11-18,Mall_2,Mall_2_Escalator_B,2.71,30.62,0
2025-11-19,Mall_2,Mall_2_Escalator_B,2.78,31.56,0
2025-11-20,Mall_2,Mall_2_Escalator_B,2.97,33.22,0
2025-11-21,Mall_2,Mall_2_Escalator_B,3.34,32.64,0
2025-11-22,Mall_2,Mall_2_Escalator_B,2.78,31.38,0
2025-11-23,Mall_2,Mall_2_Escalator_B,3.26,31.95,0
2025-11-24,Mall_2,Mall_2_Escalator_B,3.54,30.3,0
2025-11-25,Mall_2,Mall_2_Escalator_B,3.47,34.12,0
2025-11-26,Mall_2,Mall_2_Escalator_B,2.83,31.19,0
2025-11-27,Mall_2,Mall_2_Escalator_B,3.12,32.48,0
2025-11-28,Mall_2,Mall_2_Escalator_B,3.15,32.9,0
2025-11-29,Mall_2,Mall_2_Escalator_B,3.24,33.96,0
2025-11-30,Mall_2,Mall_2_Escalator_B,3.11,33.35,0
2025-12-01,Mall_2,Mall_2_Escalator_B,2.9,33.66,0
2025-12-02,Mall_2,Mall_2_Escalator_B,3.02,31.83,0
2025-12-03,Mall_2,Mall_2_Escalator_B,2.85,31.09,0
2025-12-04,Mall_2,Mall_2_Escalator_B,3.46,31.41,0
2025-12-05,Mall_2,Mall_2_Escalator_B,3.75,31.9,0
2025-12-06,Mall_2,Mall_2_Escalator_B,3.56,34.18,0
2025-12-07,Mall_2,Mall_2_Escalator_B,3.69,31.78,0
2025-12-08,Mall_2,Mall_2_Escalator_B,3.86,31.32,0
2025-12-09,Mall_2,Mall_2_Escalator_B,3.84,31.96,0
2025-12-10,Mall_2,Mall_2_Escalator_B,3.69,31.76,0
2025-12-11,Mall_2,Mall_2_Escalator_B,3.15,33.02,0
2025-12-12,Mall_2,Mall_2_Escalator_B,3.53,33.29,0
2025-12-13,Mall_2,Mall_2_Escalator_B,3.22,32.55,0
2025-12-14,Mall_2,Mall_2_Escalator_B,3.96,34.23,0
2025-12-15,Mall_2,Mall_2_Escalator_B,3.76,33.14,0
2025-12-16,Mall_2,Mall_2_Escalator_B,3.17,31.86,0
2025-12-17,Mall_2,Mall_2_Escalator_B,3.58,34.99,0
2025-12-18,Mall_2,Mall_2_Escalator_B,4.08,35.06,0
2025-12-19,Mall_2,Mall_2_Escalator_B,4.12,33.5,0
2025-12-20,Mall_2,Mall_2_Escalator_B,3.74,33.02,0
2025-12-21,Mall_2,Mall_2_Escalator_B,4.18,34.17,0
2025-12-22,Mall_2,Mall_2_Escalator_B,3.6,35.13,0
2025-12-23,Mall_2,Mall_2_Escalator_B,4.02,32.92,0
2025-12-24,Mall_2,Mall_2_Escalator_B,4.08,35.35,0
2025-12-25,Mall_2,Mall_2_Escalator_B,3.49,34.92,0
2025-12-26,Mall_2,Mall_2_Escalator_B,3.94,34.17,0
2025-12-27,Mall_2,Mall_2_Escalator_B,3.81,33.82,0
2025-12-28,Mall_2,Mall_2_Escalator_B,4.28,35.54,0
2025-12-29,Mall_2,Mall_2_Escalator_B,4.26,31.92,0
2025-12-30,Mall_2,Mall_2_Escalator_B,4.0,35.72,0
2022-01-01,Mall_3,Mall_3_Escalator_A,1.62,29.37,0
2022-01-02,Mall_3,Mall_3_Escalator_A,0.97,32.49,0
2022-01-03,Mall_3,Mall_3_Escalator_A,1.34,30.63,0
2022-01-04,Mall_3,Mall_3_Escalator_A,1.43,32.98,0
2022-01-05,Mall_3,Mall_3_Escalator_A,1.76,33.06,0
2022-01-06,Mall_3,Mall_3_Escalator_A,1.11,30.66,0
2022-01-07,Mall_3,Mall_3_Escalator_A,1.75,30.82,0
2022-01-08,Mall_3,Mall_3_Escalator_A,1.24,33.53,0
2022-01-09,Mall_3,Mall_3_Escalator_A,1.05,31.98,0
2022-01-10,Mall_3,Mall_3_Escalator_A,1.54,30.77,0
2022-01-11,Mall_3,Mall_3_Escalator_A,1.1,31.15,0
2022-01-12,Mall_3,Mall_3_Escalator_A,1.61,33.58,0
2022-01-13,Mall_3,Mall_3_Escalator_A,1.41,32.14,0
2022-01-14,Mall_3,Mall_3_Escalator_A,1.48,32.49,0
2022-01-15,Mall_3,Mall_3_Escalator_A,1.87,30.78,0
2022-01-16,Mall_3,Mall_3_Escalator_A,1.14,33.85,0
2022-01-17,Mall_3,Mall_3_Escalator_A,1.57,32.69,0
2022-01-18,Mall_3,Mall_3_Escalator_A,1.67,33.5,0
2022-01-19,Mall_3,Mall_3_Escalator_A,1.95,30.7,0
2022-01-20,Mall_3,Mall_3_Escalator_A,2.2,31.44,0
2022-01-21,Mall_3,Mall_3_Escalator_A,1.96,33.6,0
2022-01-22,Mall_3,Mall_3_Escalator_A,1.43,32.65,0
2022-01-23,Mall_3,Mall_3_Escalator_A,1.68,32.56,0
