Date,Agency,Policy_Type,Coverage,Conversions
2023-01-13,StateFarm,Auto,Liability,329
2023-01-13,StateFarm,Home,Property,237
2023-01-13,StateFarm,Home,Renters,260
2023-01-13,StateFarm,Life,Term,256
2023-01-13,StateFarm,Life,Whole,77
2023-01-13,Allstate,Auto,Comprehensive,345
2023-01-13,Allstate,Auto,Liability,256
2023-01-13,Allstate,Home,Property,94
2023-01-13,Allstate,Home,Renters,101
2023-01-13,Allstate,Life,Term,279
2023-01-13,Allstate,Life,Whole,212
2023-01-14,Geico,Auto,Comprehensive,154
2023-01-14,Geico,Auto,Liability,91
2023-01-14,Geico,Home,Property,158
2023-01-14,Geico,Home,Renters,114
2023-01-14,Geico,Life,Term,121
2023-01-14,Geico,Life,Whole,184
2023-01-14,StateFarm,Auto,Comprehensive,152
2023-01-14,StateFarm,Auto,Liability,314
2023-01-14,StateFarm,Home,Property,245
2023-01-14,StateFarm,Home,Renters,61
2023-01-14,StateFarm,Life,Term,63
2023-01-14,StateFarm,Life,Whole,119
2023-01-14,Allstate,Auto,Comprehensive,319
2023-01-14,Allstate,Auto,Liability,147
2023-01-14,Allstate,Home,Property,279
2023-01-14,Allstate,Home,Renters,168
2023-01-14,Allstate,Life,Term,140
2023-01-14,Allstate,Life,Whole,183
2023-01-15,Geico,Auto,Comprehensive,235
2023-01-15,Geico,Auto,Liability,214
2023-01-15,Geico,Home,Property,78
2023-01-15,Geico,Home,Renters,166
2023-01-15,Geico,Life,Term,52
2023-01-15,Geico,Life,Whole,162
2023-01-15,StateFarm,Auto,Comprehensive,261
2023-01-15,StateFarm,Auto,Liability,299
2023-01-15,StateFarm,Home,Property,137
2023-01-15,StateFarm,Home,Renters,110
2023-01-15,StateFarm,Life,Term,68
2023-01-15,StateFarm,Life,Whole,292
2023-01-15,Allstate,Auto,Comprehensive,196
2023-01-15,Allstate,Auto,Liability,276
2023-01-15,Allstate,Home,Property,150
2023-01-15,Allstate,Home,Renters,258
2023-01-15,Allstate,Life,Term,289
2023-01-15,Allstate,Life,Whole,210
2023-01-16,Geico,Auto,Comprehensive,210
2023-01-16,Geico,Auto,Liability,327
2023-01-16,Geico,Home,Property,260
2023-01-16,Geico,Home,Renters,261
2023-01-16,Geico,Life,Term,142
2023-01-16,Geico,Life,Whole,179
2023-01-16,StateFarm,Auto,Comprehensive,226
2023-01-16,StateFarm,Auto,Liability,184
2023-01-16,StateFarm,Home,Property,161
2023-01-16,StateFarm,Home,Renters,298
2023-01-16,StateFarm,Life,Term,170
2023-01-16,StateFarm,Life,Whole,159
2023-01-16,Allstate,Auto,Comprehensive,150
2023-01-16,Allstate,Auto,Liability,314
2023-01-16,Allstate,Home,Property,220
2023-01-16,Allstate,Home,Renters,194
2023-01-16,Allstate,Life,Term,258
2023-01-16,Allstate,Life,Whole,204
2023-01-17,Geico,Auto,Comprehensive,132
2023-01-17,Geico,Auto,Liability,73
2023-01-17,Geico,Home,Property,211
2023-01-17,Geico,Home,Renters,60
2023-01-17,Geico,Life,Term,294
2023-01-17,Geico,Life,Whole,143
2023-01-17,StateFarm,Auto,Comprehensive,112
2023-01-17,StateFarm,Auto,Liability,280
2023-01-17,StateFarm,Home,Property,53
2023-01-17,StateFarm,Home,Renters,214
2023-01-17,StateFarm,Life,Term,55
2023-01-17,StateFarm,Life,Whole,74
2023-01-17,Allstate,Auto,Comprehensive,191
2023-01-17,Allstate,Auto,Liability,133
2023-01-17,Allstate,Home,Property,278
2023-01-17,Allstate,Home,Renters,151
2023-01-17,Allstate,Life,Term,109
2023-01-17,Allstate,Life,Whole,178
2023-01-18,Geico,Auto,Comprehensive,178
2023-01-18,Geico,Auto,Liability,225
2023-01-18,Geico,Home,Property,219
2023-01-18,Geico,Home,Renters,115
2023-01-18,Geico,Life,Term,112
2023-01-18,Geico,Life,Whole,189
2023-01-18,StateFarm,Auto,Comprehensive,323
2023-01-18,StateFarm,Auto,Liability,222
2023-01-18,StateFarm,Home,Property,292
2023-01-18,StateFarm,Home,Renters,273
2023-01-18,StateFarm,Life,Term,122
2023-01-18,StateFarm,Life,Whole,189
2023-01-18,Allstate,Auto,Comprehensive,217
2023-01-18,Allstate,Auto,Liability,349
2023-01-18,Allstate,Home,Property,169
2023-01-18,Allstate,Home,Renters,277
2023-01-18,Allstate,Life,Term,101
2023-01-18,Allstate,Life,Whole,115
2023-01-19,Geico,Auto,Comprehensive,135
2023-01-19,Geico,Auto,Liability,195
2023-01-19,Geico,Home,Property,274
2023-01-19,Geico,Home,Renters,295
2023-01-19,Geico,Life,Term,114
2023-01-19,Geico,Life,Whole,168
2023-01-19,StateFarm,Auto,Comprehensive,237
2023-01-19,StateFarm,Auto,Liability,179
2023-01-19,StateFarm,Home,Property,225
2023-01-19,StateFarm,Home,Renters,177
2023-01-19,StateFarm,Life,Term,76
2023-01-19,StateFarm,Life,Whole,88
2023-01-19,Allstate,Auto,Comprehensive,275
2023-01-19,Allstate,Auto,Liability,291
2023-01-19,Allstate,Home,Property,104
2023-01-19,Allstate,Home,Renters,202
2023-01-19,Allstate,Life,Term,166
2023-01-19,Allstate,Life,Whole,120
2023-01-20,Geico,Auto,Comprehensive,103
2023-01-20,Geico,Auto,Liability,137
2023-01-20,Geico,Home,Property,299
2023-01-20,Geico,Home,Renters,284
2023-01-20,Geico,Life,Term,102
2023-01-20,Geico,Life,Whole,258
2023-01-20,StateFarm,Auto,Comprehensive,245
2023-01-20,StateFarm,Auto,Liability,249
2023-01-20,StateFarm,Home,Property,219
2023-01-20,StateFarm,Home,Renters,154
2023-01-20,StateFarm,Life,Term,180
2023-01-20,StateFarm,Life,Whole,143
2023-01-20,Allstate,Auto,Comprehensive,210
2023-01-20,Allstate,Auto,Liability,311
2023-01-20,Allstate,Home,Property,284
2023-01-20,Allstate,Home,Renters,200
2023-01-20,Allstate,Life,Term,58
2023-01-20,Allstate,Life,Whole,145
2023-01-21,Geico,Auto,Comprehensive,120
2023-01-21,Geico,Auto,Liability,103
2023-01-21,Geico,Home,Property,255
2023-01-21,Geico,Home,Renters,58
2023-01-21,Geico,Life,Term,287
2023-01-21,Geico,Life,Whole,240
2023-01-21,StateFarm,Auto,Comprehensive,224
2023-01-21,StateFarm,Auto,Liability,316
2023-01-21,StateFarm,Home,Property,66
2023-01-21,StateFarm,Home,Renters,128
2023-01-21,StateFarm,Life,Term,147
2023-01-21,StateFarm,Life,Whole,215
2023-01-21,Allstate,Auto,Comprehensive,307
2023-01-21,Allstate,Auto,Liability,236
2023-01-21,Allstate,Home,Property,233
2023-01-21,Allstate,Home,Renters,224
2023-01-21,Allstate,Life,Term,103
2023-01-21,Allstate,Life,Whole,270
2023-01-22,Geico,Auto,Comprehensive,276
2023-01-22,Geico,Auto,Liability,304
2023-01-22,Geico,Home,Property,151
2023-01-22,Geico,Home,Renters,286
2023-01-22,Geico,Life,Term,167
2023-01-22,Geico,Life,Whole,283
2023-01-22,StateFarm,Auto,Comprehensive,127
2023-01-22,StateFarm,Auto,Liability,331
2023-01-22,StateFarm,Home,Property,79
2023-01-22,StateFarm,Home,Renters,239
2023-01-22,StateFarm,Life,Term,274
2023-01-22,StateFarm,Life,Whole,252
2023-01-22,Allstate,Auto,Comprehensive,99
2023-01-22,Allstate,Auto,Liability,301
2023-01-22,Allstate,Home,Property,205
2023-01-22,Allstate,Home,Renters,65
2023-01-22,Allstate,Life,Term,173
2023-01-22,Allstate,Life,Whole,284
2023-01-23,Geico,Auto,Comprehensive,272
2023-01-23,Geico,Auto,Liability,206
2023-01-23,Geico,Home,Property,292
2023-01-23,Geico,Home,Renters,112
2023-01-23,Geico,Life,Term,92
2023-01-23,Geico,Life,Whole,155
2023-01-23,StateFarm,Auto,Comprehensive,274
2023-01-23,StateFarm,Auto,Liability,327
2023-01-23,StateFarm,Home,Property,189
2023-01-23,StateFarm,Home,Renters,99
2023-01-23,StateFarm,Life,Term,51
2023-01-23,StateFarm,Life,Whole,192
2023-01-23,Allstate,Auto,Comprehensive,359
2023-01-23,Allstate,Auto,Liability,245
2023-01-23,Allstate,Home,Property,214
2023-01-23,Allstate,Home,Renters,224
2023-01-23,Allstate,Life,Term,270
2023-01-23,Allstate,Life,Whole,55
2023-01-24,Geico,Auto,Comprehensive,137
2023-01-24,Geico,Auto,Liability,207
2023-01-24,Geico,Home,Property,131
2023-01-24,Geico,Home,Renters,100
2023-01-24,Geico,Life,Term,169
2023-01-24,Geico,Life,Whole,103
2023-01-24,StateFarm,Auto,Comprehensive,151
2023-01-24,StateFarm,Auto,Liability,110
2023-01-24,StateFarm,Home,Property,190
2023-01-24,StateFarm,Home,Renters,180
2023-01-24,StateFarm,Life,Term,186
2023-01-24,StateFarm,Life,Whole,175
2023-01-24,Allstate,Auto,Comprehensive,337
2023-01-24,Allstate,Auto,Liability,260
2023-01-24,Allstate,Home,Property,247
2023-01-24,Allstate,Home,Renters,168
2023-01-24,Allstate,Life,Term,237
2023-01-24,Allstate,Life,Whole,253
2023-01-25,Geico,Auto,Comprehensive,183
2023-01-25,Geico,Auto,Liability,187
2023-01-25,Geico,Home,Property,225
2023-01-25,Geico,Home,Renters,189
2023-01-25,Geico,Life,Term,127
2023-01-25,Geico,Life,Whole,212
2023-01-25,StateFarm,Auto,Comprehensive,286
2023-01-25,StateFarm,Auto,Liability,130
2023-01-25,StateFarm,Home,Property,112
2023-01-25,StateFarm,Home,Renters,166
2023-01-25,StateFarm,Life,Term,176
2023-01-25,StateFarm,Life,Whole,216
2023-01-25,Allstate,Auto,Comprehensive,265
2023-01-25,Allstate,Auto,Liability,125
2023-01-25,Allstate,Home,Property,206
2023-01-25,Allstate,Home,Renters,270
2023-01-25,Allstate,Life,Term,267
2023-01-25,Allstate,Life,Whole,254
2023-01-26,Geico,Auto,Comprehensive,198
2023-01-26,Geico,Auto,Liability,198
2023-01-26,Geico,Home,Property,229
2023-01-26,Geico,Home,Renters,242
2023-01-26,Geico,Life,Term,213
2023-01-26,Geico,Life,Whole,218
2023-01-26,StateFarm,Auto,Comprehensive,147
2023-01-26,StateFarm,Auto,Liability,165
2023-01-26,StateFarm,Home,Property,99
2023-01-26,StateFarm,Home,Renters,128
2023-01-26,StateFarm,Life,Term,179
2023-01-26,StateFarm,Life,Whole,262
2023-01-26,Allstate,Auto,Comprehensive,315
2023-01-26,Allstate,Auto,Liability,128
2023-01-26,Allstate,Home,Property,234
2023-01-26,Allstate,Home,Renters,53
2023-01-26,Allstate,Life,Term,298
2023-01-26,Allstate,Life,Whole,109
2023-01-27,Geico,Auto,Comprehensive,254
2023-01-27,Geico,Auto,Liability,239
2023-01-27,Geico,Home,Property,75
2023-01-27,Geico,Home,Renters,260
2023-01-27,Geico,Life,Term,69
2023-01-27,Geico,Life,Whole,142
2023-01-27,StateFarm,Auto,Comprehensive,143
2023-01-27,StateFarm,Auto,Liability,220
2023-01-27,StateFarm,Home,Property,213
2023-01-27,StateFarm,Home,Renters,204
2023-01-27,StateFarm,Life,Term,190
2023-01-27,StateFarm,Life,Whole,169
2023-01-27,Allstate,Auto,Comprehensive,339
2023-01-27,Allstate,Auto,Liability,251
2023-01-27,Allstate,Home,Property,87
2023-01-27,Allstate,Home,Renters,80
2023-01-27,Allstate,Life,Term,265
2023-01-27,Allstate,Life,Whole,208
2023-01-28,Geico,Auto,Comprehensive,170
2023-01-28,Geico,Auto,Liability,297
2023-01-28,Geico,Home,Property,230
2023-01-28,Geico,Home,Renters,299
2023-01-28,Geico,Life,Term,157
2023-01-28,Geico,Life,Whole,207
2023-01-28,StateFarm,Auto,Comprehensive,135
2023-01-28,StateFarm,Auto,Liability,295
2023-01-28,StateFarm,Home,Property,206
2023-01-28,StateFarm,Home,Renters,232
2023-01-28,StateFarm,Life,Term,232
2023-01-28,StateFarm,Life,Whole,264
2023-01-28,Allstate,Auto,Comprehensive,129
2023-01-28,Allstate,Auto,Liability,213
2023-01-28,Allstate,Home,Property,284
2023-01-28,Allstate,Home,Renters,217
2023-01-28,Allstate,Life,Term,102
2023-01-28,Allstate,Life,Whole,149
2023-01-29,Geico,Auto,Comprehensive,220
2023-01-29,Geico,Auto,Liability,235
2023-01-29,Geico,Home,Property,79
2023-01-29,Geico,Home,Renters,145
2023-01-29,Geico,Life,Term,225
2023-01-29,Geico,Life,Whole,296
2023-01-29,StateFarm,Auto,Comprehensive,273
2023-01-29,StateFarm,Auto,Liability,348
2023-01-29,StateFarm,Home,Property,71
2023-01-29,StateFarm,Home,Renters,262
2023-01-29,StateFarm,Life,Term,107
2023-01-29,StateFarm,Life,Whole,58
2023-01-29,Allstate,Auto,Comprehensive,134
2023-01-29,Allstate,Auto,Liability,214
2023-01-29,Allstate,Home,Property,234
2023-01-29,Allstate,Home,Renters,117
2023-01-29,Allstate,Life,Term,179
2023-01-29,Allstate,Life,Whole,197
2023-01-30,Geico,Auto,Comprehensive,346
2023-01-30,Geico,Auto,Liability,227
2023-01-30,Geico,Home,Property,91
2023-01-30,Geico,Home,Renters,219
2023-01-30,Geico,Life,Term,150
2023-01-30,Geico,Life,Whole,120
2023-01-30,StateFarm,Auto,Comprehensive,132
2023-01-30,StateFarm,Auto,Liability,140
2023-01-30,StateFarm,Home,Property,170
2023-01-30,StateFarm,Home,Renters,73
2023-01-30,StateFarm,Life,Term,153
2023-01-30,StateFarm,Life,Whole,233
2023-01-30,Allstate,Auto,Comprehensive,216
2023-01-30,Allstate,Auto,Liability,304
2023-01-30,Allstate,Home,Property,266
2023-01-30,Allstate,Home,Renters,68
2023-01-30,Allstate,Life,Term,165
2023-01-30,Allstate,Life,Whole,72
2023-01-31,Geico,Auto,Comprehensive,275
2023-01-31,Geico,Auto,Liability,150
2023-01-31,Geico,Home,Property,58
2023-01-31,Geico,Home,Renters,117
2023-01-31,Geico,Life,Term,283
2023-01-31,Geico,Life,Whole,271
2023-01-31,StateFarm,Auto,Comprehensive,186
2023-01-31,StateFarm,Auto,Liability,263
2023-01-31,StateFarm,Home,Property,185
2023-01-31,StateFarm,Home,Renters,273
2023-01-31,StateFarm,Life,Term,211
2023-01-31,StateFarm,Life,Whole,50
2023-01-31,Allstate,Auto,Comprehensive,171
2023-01-31,Allstate,Auto,Liability,378
2023-01-31,Allstate,Home,Property,90
2023-01-31,Allstate,Home,Renters,200
2023-01-31,Allstate,Life,Term,241
2023-01-31,Allstate,Life,Whole,216
2023-02-01,Geico,Auto,Comprehensive,321
2023-02-01,Geico,Auto,Liability,277
2023-02-01,Geico,Home,Property,280
2023-02-01,Geico,Home,Renters,287
2023-02-01,Geico,Life,Term,89
2023-02-01,Geico,Life,Whole,71
2023-02-01,StateFarm,Auto,Comprehensive,232
2023-02-01,StateFarm,Auto,Liability,151
2023-02-01,StateFarm,Home,Property,277
2023-02-01,StateFarm,Home,Renters,264
2023-02-01,StateFarm,Life,Term,149
2023-02-01,StateFarm,Life,Whole,287
2023-02-01,Allstate,Auto,Comprehensive,207
2023-02-01,Allstate,Auto,Liability,227
2023-02-01,Allstate,Home,Property,237
2023-02-01,Allstate,Home,Renters,142
2023-02-01,Allstate,Life,Term,275
2023-02-01,Allstate,Life,Whole,56
2023-02-02,Geico,Auto,Comprehensive,319
2023-02-02,Geico,Auto,Liability,263
2023-02-02,Geico,Home,Property,138
2023-02-02,Geico,Home,Renters,108
2023-02-02,Geico,Life,Term,218
2023-02-02,Geico,Life,Whole,299
2023-02-02,StateFarm,Auto,Comprehensive,123
2023-02-02,StateFarm,Auto,Liability,272
2023-02-02,StateFarm,Home,Property,162
2023-02-02,StateFarm,Home,Renters,290
2023-02-02,StateFarm,Life,Term,164
2023-02-02,StateFarm,Life,Whole,132
2023-02-02,Allstate,Auto,Comprehensive,277
2023-02-02,Allstate,Auto,Liability,125
2023-02-02,Allstate,Home,Property,205
2023-02-02,Allstate,Home,Renters,161
2023-02-02,Allstate,Life,Term,142
2023-02-02,Allstate,Life,Whole,273
2023-02-03,Geico,Auto,Comprehensive,307
2023-02-03,Geico,Auto,Liability,332
2023-02-03,Geico,Home,Property,53
2023-02-03,Geico,Home,Renters,207
2023-02-03,Geico,Life,Term,223
2023-02-03,Geico,Life,Whole,226
2023-02-03,StateFarm,Auto,Comprehensive,281
2023-02-03,StateFarm,Auto,Liability,135
2023-02-03,StateFarm,Home,Property,243
2023-02-03,StateFarm,Home,Renters,83
2023-02-03,StateFarm,Life,Term,69
2023-02-03,StateFarm,Life,Whole,293
2023-02-03,Allstate,Auto,Comprehensive,260
2023-02-03,Allstate,Auto,Liability,227
2023-02-03,Allstate,Home,Property,278
2023-02-03,Allstate,Home,Renters,293
2023-02-03,Allstate,Life,Term,143
2023-02-03,Allstate,Life,Whole,65
2023-02-04,Geico,Auto,Comprehensive,258
2023-02-04,Geico,Auto,Liability,130
2023-02-04,Geico,Home,Property,160
2023-02-04,Geico,Home,Renters,276
2023-02-04,Geico,Life,Term,92
2023-02-04,Geico,Life,Whole,67
2023-02-04,StateFarm,Auto,Comprehensive,220
2023-02-04,StateFarm,Auto,Liability,184
2023-02-04,StateFarm,Home,Property,153
2023-02-04,StateFarm,Home,Renters,206
2023-02-04,StateFarm,Life,Term,102
2023-02-04,StateFarm,Life,Whole,126
2023-02-04,Allstate,Auto,Comprehensive,237
2023-02-04,Allstate,Auto,Liability,125
2023-02-04,Allstate,Home,Property,250
2023-02-04,Allstate,Home,Renters,252
2023-02-04,Allstate,Life,Term,137
2023-02-04,Allstate,Life,Whole,81
2023-02-05,Geico,Auto,Comprehensive,338
2023-02-05,Geico,Auto,Liability,297
2023-02-05,Geico,Home,Property,118
2023-02-05,Geico,Home,Renters,226
2023-02-05,Geico,Life,Term,84
2023-02-05,Geico,Life,Whole,246
2023-02-05,StateFarm,Auto,Comprehensive,151
2023-02-05,StateFarm,Auto,Liability,208
2023-02-05,StateFarm,Home,Property,257
2023-02-05,StateFarm,Home,Renters,230
2023-02-05,StateFarm,Life,Term,232
2023-02-05,StateFarm,Life,Whole,261
2023-02-05,Allstate,Auto,Comprehensive,313
2023-02-05,Allstate,Auto,Liability,147
2023-02-05,Allstate,Home,Property,159
2023-02-05,Allstate,Home,Renters,274
2023-02-05,Allstate,Life,Term,151
2023-02-05,Allstate,Life,Whole,150
2023-02-06,Geico,Auto,Comprehensive,226
2023-02-06,Geico,Auto,Liability,295
2023-02-06,Geico,Home,Property,235
2023-02-06,Geico,Home,Renters,135
2023-02-06,Geico,Life,Term,188
2023-02-06,Geico,Life,Whole,69
2023-02-06,StateFarm,Auto,Comprehensive,175
2023-02-06,StateFarm,Auto,Liability,108
2023-02-06,StateFarm,Home,Property,234
2023-02-06,StateFarm,Home,Renters,83
2023-02-06,StateFarm,Life,Term,52
2023-02-06,StateFarm,Life,Whole,254
2023-02-06,Allstate,Auto,Comprehensive,249
2023-02-06,Allstate,Auto,Liability,363
2023-02-06,Allstate,Home,Property,84
2023-02-06,Allstate,Home,Renters,158
2023-02-06,Allstate,Life,Term,154
2023-02-06,Allstate,Life,Whole,142
2023-02-07,Geico,Auto,Comprehensive,259
2023-02-07,Geico,Auto,Liability,191
2023-02-07,Geico,Home,Property,72
2023-02-07,Geico,Home,Renters,77
2023-02-07,Geico,Life,Term,286
2023-02-07,Geico,Life,Whole,188
2023-02-07,StateFarm,Auto,Comprehensive,279
2023-02-07,StateFarm,Auto,Liability,169
2023-02-07,StateFarm,Home,Property,252
2023-02-07,StateFarm,Home,Renters,281
2023-02-07,StateFarm,Life,Term,73
2023-02-07,StateFarm,Life,Whole,186
2023-02-07,Allstate,Auto,Comprehensive,199
2023-02-07,Allstate,Auto,Liability,198
2023-02-07,Allstate,Home,Property,54
2023-02-07,Allstate,Home,Renters,184
2023-02-07,Allstate,Life,Term,86
2023-02-07,Allstate,Life,Whole,184
2023-02-08,Geico,Auto,Comprehensive,181
2023-02-08,Geico,Auto,Liability,122
2023-02-08,Geico,Home,Property,111
2023-02-08,Geico,Home,Renters,296
2023-02-08,Geico,Life,Term,291
2023-02-08,Geico,Life,Whole,254
2023-02-08,StateFarm,Auto,Comprehensive,135
2023-02-08,StateFarm,Auto,Liability,152
2023-02-08,StateFarm,Home,Property,231
2023-02-08,StateFarm,Home,Renters,236
2023-02-08,StateFarm,Life,Term,224
2023-02-08,StateFarm,Life,Whole,94
2023-02-08,Allstate,Auto,Comprehensive,230
2023-02-08,Allstate,Auto,Liability,331
2023-02-08,Allstate,Home,Property,240
2023-02-08,Allstate,Home,Renters,74
2023-02-08,Allstate,Life,Term,247
2023-02-08,Allstate,Life,Whole,154
2023-02-09,Geico,Auto,Comprehensive,270
2023-02-09,Geico,Auto,Liability,359
2023-02-09,Geico,Home,Property,72
2023-02-09,Geico,Home,Renters,105
2023-02-09,Geico,Life,Term,165
2023-02-09,Geico,Life,Whole,169
2023-02-09,StateFarm,Auto,Comprehensive,83
2023-02-09,StateFarm,Auto,Liability,201
2023-02-09,StateFarm,Home,Property,159
2023-02-09,StateFarm,Home,Renters,195
2023-02-09,StateFarm,Life,Term,278
2023-02-09,StateFarm,Life,Whole,221
2023-02-09,Allstate,Auto,Comprehensive,336
2023-02-09,Allstate,Auto,Liability,230
2023-02-09,Allstate,Home,Property,203
2023-02-09,Allstate,Home,Renters,268
2023-02-09,Allstate,Life,Term,89
2023-02-09,Allstate,Life,Whole,102
2023-02-10,Geico,Auto,Comprehensive,253
2023-02-10,Geico,Auto,Liability,231
2023-02-10,Geico,Home,Property,228
2023-02-10,Geico,Home,Renters,98
2023-02-10,Geico,Life,Term,181
2023-02-10,Geico,Life,Whole,64
2023-02-10,StateFarm,Auto,Comprehensive,157
2023-02-10,StateFarm,Auto,Liability,263
2023-02-10,StateFarm,Home,Property,197
2023-02-10,StateFarm,Home,Renters,295
2023-02-10,StateFarm,Life,Term,291
2023-02-10,StateFarm,Life,Whole,282
2023-02-10,Allstate,Auto,Comprehensive,230
2023-02-10,Allstate,Auto,Liability,157
2023-02-10,Allstate,Home,Property,216
2023-02-10,Allstate,Home,Renters,91
2023-02-10,Allstate,Life,Term,276
2023-02-10,Allstate,Life,Whole,135
2023-02-11,Geico,Auto,Comprehensive,219
2023-02-11,Geico,Auto,Liability,142
2023-02-11,Geico,Home,Property,201
2023-02-11,Geico,Home,Renters,176
2023-02-11,Geico,Life,Term,152
2023-02-11,Geico,Life,Whole,132
2023-02-11,StateFarm,Auto,Comprehensive,328
2023-02-11,StateFarm,Auto,Liability,298
2023-02-11,StateFarm,Home,Property,195
2023-02-11,StateFarm,Home,Renters,101
2023-02-11,StateFarm,Life,Term,104
2023-02-11,StateFarm,Life,Whole,218
2023-02-11,Allstate,Auto,Comprehensive,343
2023-02-11,Allstate,Auto,Liability,315
2023-02-11,Allstate,Home,Property,113
2023-02-11,Allstate,Home,Renters,106
2023-02-11,Allstate,Life,Term,253
2023-02-11,Allstate,Life,Whole,184
2023-02-12,Geico,Auto,Comprehensive,228
2023-02-12,Geico,Auto,Liability,259
2023-02-12,Geico,Home,Property,286
2023-02-12,Geico,Home,Renters,181
2023-02-12,Geico,Life,Term,71
2023-02-12,Geico,Life,Whole,143
2023-02-12,StateFarm,Auto,Comprehensive,113
2023-02-12,StateFarm,Auto,Liability,308
2023-02-12,StateFarm,Home,Property,174
2023-02-12,StateFarm,Home,Renters,225
2023-02-12,StateFarm,Life,Term,200
2023-02-12,StateFarm,Life,Whole,136
2023-02-12,Allstate,Auto,Comprehensive,344
2023-02-12,Allstate,Auto,Liability,269
2023-02-12,Allstate,Home,Property,258
2023-02-12,Allstate,Home,Renters,72
2023-02-12,Allstate,Life,Term,251
2023-02-12,Allstate,Life,Whole,147
2023-02-13,Geico,Auto,Comprehensive,276
2023-02-13,Geico,Auto,Liability,231
2023-02-13,Geico,Home,Property,85
2023-02-13,Geico,Home,Renters,165
2023-02-13,Geico,Life,Term,262
2023-02-13,Geico,Life,Whole,239
2023-02-13,StateFarm,Auto,Comprehensive,111
2023-02-13,StateFarm,Auto,Liability,111
2023-02-13,StateFarm,Home,Property,238
2023-02-13,StateFarm,Home,Renters,162
2023-02-13,StateFarm,Life,Term,204
2023-02-13,StateFarm,Life,Whole,242
2023-02-13,Allstate,Auto,Comprehensive,228
2023-02-13,Allstate,Auto,Liability,147
2023-02-13,Allstate,Home,Property,179
2023-02-13,Allstate,Home,Renters,235
2023-02-13,Allstate,Life,Term,218
2023-02-13,Allstate,Life,Whole,277
2023-02-14,Geico,Auto,Comprehensive,90
2023-02-14,Geico,Auto,Liability,104
