transaction_id,customer_id,policy_type,start_date,end_date,premium_amount,status,claim_history
TXN-bc61a42a,C360-100163,Motor Insurance,2022-07-02,2023-07-02,755,Expired,0
TXN-8146639d,C360-100163,Motor Insurance,2023-07-02,2024-07-01,760,Expired,0
TXN-29db1736,C360-100163,Motor Insurance,2024-07-01,2025-07-01,856,Expired,0
TXN-5a7c6508,C360-100163,Motor Insurance,2025-07-01,2026-07-01,902,Active,2
TXN-5d5bd1a9,C360-100163,Accidental Insurance,2021-07-02,2022-07-02,1159,Expired,0
TXN-fa971bd0,C360-100163,Accidental Insurance,2022-07-02,2023-07-02,1185,Expired,0
TXN-bca1c580,C360-100163,Accidental Insurance,2023-07-02,2024-07-01,1245,Expired,0
TXN-8a5c385f,C360-100163,Accidental Insurance,2024-07-01,2025-07-01,1258,Expired,0
TXN-6d76bc07,C360-100163,Accidental Insurance,2025-07-01,2026-07-01,1299,Active,0
TXN-d51da1fd,C360-100164,Health Insurance,2021-07-02,2022-07-02,1499,Expired,0
TXN-705215a2,C360-100164,Health Insurance,2022-07-02,2023-07-02,1511,Expired,0
TXN-36197acc,C360-100164,Health Insurance,2023-07-02,2024-07-01,1545,Expired,1
TXN-29e6481d,C360-100164,Health Insurance,2024-07-01,2025-07-01,1628,Expired,0
TXN-8cdb434d,C360-100164,Health Insurance,2025-07-01,2026-07-01,1615,Active,0
TXN-c47946f6,C360-100164,Life Insurance,2021-07-02,2022-07-02,315,Expired,0
TXN-01937304,C360-100164,Life Insurance,2022-07-02,2023-07-02,347,Expired,0
TXN-40c299e9,C360-100164,Life Insurance,2023-07-02,2024-07-01,403,Expired,0
TXN-72075f59,C360-100164,Life Insurance,2024-07-01,2025-07-01,354,Expired,0
TXN-668a0026,C360-100164,Life Insurance,2025-07-01,2026-07-01,515,Active,0
TXN-f83dfcd1,C360-100164,Motor Insurance,2021-07-02,2022-07-02,1158,Expired,1
TXN-15508f3a,C360-100164,Motor Insurance,2022-07-02,2023-07-02,1178,Expired,0
TXN-98b34a0e,C360-100164,Motor Insurance,2023-07-02,2024-07-01,1238,Expired,0
TXN-49c2075d,C360-100164,Motor Insurance,2024-07-01,2025-07-01,1266,Expired,1
TXN-83753483,C360-100164,Motor Insurance,2025-07-01,2026-07-01,1338,Active,0
TXN-f212a6ee,C360-100164,Accidental Insurance,2021-07-02,2022-07-02,362,Expired,0
TXN-34994600,C360-100164,Accidental Insurance,2022-07-02,2023-07-02,372,Expired,0
TXN-cc7bb010,C360-100164,Accidental Insurance,2023-07-02,2024-07-01,382,Expired,0
TXN-07456508,C360-100164,Accidental Insurance,2024-07-01,2025-07-01,503,Expired,0
TXN-e78fcf04,C360-100164,Accidental Insurance,2025-07-01,2026-07-01,406,Active,0
TXN-0f6079f6,C360-100165,Health Insurance,2021-07-02,2022-07-02,1154,Expired,0
TXN-87c3b064,C360-100165,Health Insurance,2022-07-02,2023-07-02,1200,Expired,0
TXN-7b084052,C360-100165,Health Insurance,2023-07-02,2024-07-01,1224,Expired,1
TXN-3294b405,C360-100165,Health Insurance,2024-07-01,2025-07-01,1292,Expired,0
TXN-d1027e03,C360-100165,Health Insurance,2025-07-01,2026-07-01,1338,Active,1
TXN-07545b80,C360-100165,Life Insurance,2021-07-02,2022-07-02,395,Expired,0
TXN-7932a1bd,C360-100165,Life Insurance,2022-07-02,2023-07-02,405,Expired,0
TXN-3604f121,C360-100165,Life Insurance,2023-07-02,2024-07-01,423,Expired,0
TXN-db56d8e2,C360-100165,Life Insurance,2024-07-01,2025-07-01,488,Expired,0
TXN-88a9935a,C360-100165,Life Insurance,2025-07-01,2026-07-01,535,Active,0
TXN-566f5589,C360-100166,Life Insurance,2021-07-02,2022-07-02,1109,Expired,0
TXN-b602ab69,C360-100166,Life Insurance,2022-07-02,2023-07-02,1123,Expired,1
TXN-fb26f8d2,C360-100166,Life Insurance,2023-07-02,2024-07-01,1173,Expired,0
TXN-da80af14,C360-100166,Life Insurance,2024-07-01,2025-07-01,1151,Expired,0
TXN-d2a63a93,C360-100166,Life Insurance,2025-07-01,2026-07-01,1301,Active,1
TXN-52f55184,C360-100166,Health Insurance,2021-07-02,2022-07-02,355,Expired,2
TXN-7720e2e8,C360-100166,Health Insurance,2022-07-02,2023-07-02,376,Expired,0
TXN-80b7cd3b,C360-100166,Health Insurance,2023-07-02,2024-07-01,397,Expired,0
TXN-3c654fc8,C360-100166,Health Insurance,2024-07-01,2025-07-01,478,Expired,0
TXN-3bca2356,C360-100166,Health Insurance,2025-07-01,2026-07-01,439,Active,0
TXN-5be19963,C360-100167,Health Insurance,2021-07-02,2022-07-02,1249,Expired,0
TXN-29c5bab3,C360-100167,Health Insurance,2022-07-02,2023-07-02,1282,Expired,0
TXN-dc4cbb32,C360-100167,Health Insurance,2023-07-02,2024-07-01,1269,Expired,0
TXN-364b035c,C360-100167,Health Insurance,2024-07-01,2025-07-01,1345,Expired,0
TXN-bb13d7c0,C360-100167,Health Insurance,2025-07-01,2026-07-01,1337,Active,0
TXN-3f8ee371,C360-100168,Motor Insurance,2021-07-02,2022-07-02,616,Expired,0
TXN-930f2e2c,C360-100168,Motor Insurance,2022-07-02,2023-07-02,646,Expired,0
TXN-833c6385,C360-100168,Motor Insurance,2023-07-02,2024-07-01,688,Expired,0
TXN-f58073d1,C360-100168,Motor Insurance,2024-07-01,2025-07-01,652,Expired,0
TXN-93a09df6,C360-100168,Motor Insurance,2025-07-01,2026-07-01,796,Active,1
TXN-a4efdb43,C360-100168,Accidental Insurance,2021-07-02,2022-07-02,1436,Expired,0
TXN-7a8c9331,C360-100168,Accidental Insurance,2022-07-02,2023-07-02,1481,Expired,2
TXN-04db2497,C360-100168,Accidental Insurance,2023-07-02,2024-07-01,1494,Expired,0
TXN-e9360ff1,C360-100168,Accidental Insurance,2024-07-01,2025-07-01,1478,Expired,0
TXN-e5e4c342,C360-100168,Accidental Insurance,2025-07-01,2026-07-01,1520,Active,0
TXN-823ed597,C360-100169,Motor Insurance,2021-07-02,2022-07-02,1149,Expired,1
TXN-69ea70c1,C360-100169,Motor Insurance,2022-07-02,2023-07-02,1178,Expired,0
TXN-5e2650dc,C360-100169,Motor Insurance,2023-07-02,2024-07-01,1175,Expired,0
TXN-f4e656d2,C360-100169,Motor Insurance,2024-07-01,2025-07-01,1248,Expired,1
TXN-10cd7a1c,C360-100169,Motor Insurance,2025-07-01,2026-07-01,1309,Active,0
TXN-dd87d130,C360-100170,Motor Insurance,2021-07-02,2022-07-02,1050,Expired,0
TXN-56d184b0,C360-100171,Health Insurance,2021-07-02,2022-07-02,1060,Expired,0
TXN-8b01b06d,C360-100171,Health Insurance,2022-07-02,2023-07-02,1083,Expired,1
TXN-c1d4eacd,C360-100171,Health Insurance,2023-07-02,2024-07-01,1126,Expired,0
TXN-c58b72da,C360-100171,Health Insurance,2024-07-01,2025-07-01,1198,Expired,1
TXN-92f53b4d,C360-100171,Health Insurance,2025-07-01,2026-07-01,1232,Active,0
TXN-34ae21f1,C360-100172,Life Insurance,2021-07-02,2022-07-02,1374,Expired,0
TXN-abbc45c5,C360-100172,Life Insurance,2022-07-02,2023-07-02,1400,Expired,0
TXN-cf8eaf86,C360-100172,Life Insurance,2023-07-02,2024-07-01,1470,Expired,0
TXN-b3201bd0,C360-100172,Life Insurance,2024-07-01,2025-07-01,1425,Expired,0
TXN-c11a39ba,C360-100172,Life Insurance,2025-07-01,2026-07-01,1506,Active,0
TXN-f67df4c2,C360-100172,Health Insurance,2021-07-02,2022-07-02,344,Expired,0
TXN-0b98b25d,C360-100172,Health Insurance,2022-07-02,2023-07-02,381,Expired,0
TXN-e426ed35,C360-100172,Health Insurance,2023-07-02,2024-07-01,364,Expired,0
TXN-3999570b,C360-100172,Health Insurance,2024-07-01,2025-07-01,479,Expired,0
TXN-0ab13779,C360-100172,Health Insurance,2025-07-01,2026-07-01,468,Active,0
TXN-b71a9c59,C360-100173,Motor Insurance,2021-07-02,2022-07-02,320,Expired,1
TXN-5f5555ff,C360-100173,Motor Insurance,2022-07-02,2023-07-02,330,Expired,0
TXN-fddce8e9,C360-100174,Health Insurance,2021-07-02,2022-07-02,1022,Expired,0
TXN-ea122ef2,C360-100174,Health Insurance,2022-07-02,2023-07-02,1067,Expired,0
TXN-61272f6c,C360-100174,Health Insurance,2023-07-02,2024-07-01,1056,Expired,1
TXN-b44a6ba9,C360-100174,Health Insurance,2024-07-01,2025-07-01,1109,Expired,0
TXN-348378e0,C360-100174,Health Insurance,2025-07-01,2026-07-01,1146,Active,1
TXN-67efd40c,C360-100174,Life Insurance,2021-07-02,2022-07-02,1310,Expired,0
TXN-f39ca589,C360-100174,Life Insurance,2022-07-02,2023-07-02,1325,Expired,0
TXN-4f2b5a1c,C360-100174,Life Insurance,2023-07-02,2024-07-01,1380,Expired,1
TXN-d7cf0d6c,C360-100174,Life Insurance,2024-07-01,2025-07-01,1454,Expired,2
TXN-933bcc98,C360-100174,Life Insurance,2025-07-01,2026-07-01,1430,Active,0
TXN-3bccf0e8,C360-100174,Motor Insurance,2021-07-02,2022-07-02,1491,Expired,0
TXN-9068d54d,C360-100174,Motor Insurance,2022-07-02,2023-07-02,1513,Expired,2
TXN-33e5f8f3,C360-100174,Motor Insurance,2023-07-02,2024-07-01,1569,Expired,0
TXN-01063dd4,C360-100174,Motor Insurance,2024-07-01,2025-07-01,1581,Expired,0
TXN-851408bb,C360-100174,Motor Insurance,2025-07-01,2026-07-01,1583,Active,1
TXN-75ead64d,C360-100174,Accidental Insurance,2021-07-02,2022-07-02,563,Expired,0
TXN-56db2a89,C360-100174,Accidental Insurance,2022-07-02,2023-07-02,609,Expired,0
TXN-306a46b0,C360-100174,Accidental Insurance,2023-07-02,2024-07-01,597,Expired,0
TXN-2679c9f3,C360-100174,Accidental Insurance,2024-07-01,2025-07-01,647,Expired,1
TXN-4898963b,C360-100174,Accidental Insurance,2025-07-01,2026-07-01,631,Active,0
TXN-71d238c6,C360-100175,Motor Insurance,2021-07-02,2022-07-02,1331,Expired,0
TXN-1621927b,C360-100175,Motor Insurance,2022-07-02,2023-07-02,1374,Expired,0
TXN-9e19b50a,C360-100175,Motor Insurance,2023-07-02,2024-07-01,1369,Expired,0
TXN-d5607786,C360-100175,Motor Insurance,2024-07-01,2025-07-01,1418,Expired,0
TXN-2673ba35,C360-100175,Motor Insurance,2025-07-01,2026-07-01,1467,Cancelled,0
TXN-944ff202,C360-100176,Life Insurance,2021-07-02,2022-07-02,990,Expired,0
TXN-89ce62cb,C360-100176,Life Insurance,2022-07-02,2023-07-02,1011,Expired,0
TXN-c2d68de2,C360-100176,Life Insurance,2023-07-02,2024-07-01,1028,Expired,0
TXN-a2037f8b,C360-100176,Life Insurance,2024-07-01,2025-07-01,1113,Expired,0
TXN-c3f442e3,C360-100176,Life Insurance,2025-07-01,2026-07-01,1046,Active,0
TXN-5ddc28cf,C360-100176,Accidental Insurance,2021-07-02,2022-07-02,922,Expired,0
TXN-3c80157b,C360-100176,Accidental Insurance,2022-07-02,2023-07-02,934,Expired,0
TXN-ed6b51b3,C360-100176,Accidental Insurance,2023-07-02,2024-07-01,994,Expired,0
TXN-69f22e74,C360-100176,Accidental Insurance,2024-07-01,2025-07-01,1036,Expired,0
TXN-5f5835e5,C360-100176,Accidental Insurance,2025-07-01,2026-07-01,1046,Active,0
TXN-a08acecb,C360-100177,Motor Insurance,2021-07-02,2022-07-02,768,Expired,0
TXN-f2745b4c,C360-100177,Motor Insurance,2022-07-02,2023-07-02,793,Expired,0
TXN-75967158,C360-100177,Motor Insurance,2023-07-02,2024-07-01,866,Expired,0
TXN-8d6cbba4,C360-100177,Motor Insurance,2024-07-01,2025-07-01,825,Expired,0
TXN-602b081d,C360-100177,Motor Insurance,2025-07-01,2026-07-01,968,Active,0
TXN-6ec5379e,C360-100177,Accidental Insurance,2021-07-02,2022-07-02,1003,Expired,0
TXN-061650cf,C360-100177,Accidental Insurance,2022-07-02,2023-07-02,1035,Expired,0
TXN-b3b4c8c4,C360-100177,Accidental Insurance,2023-07-02,2024-07-01,1039,Expired,0
TXN-b1efe5de,C360-100177,Accidental Insurance,2024-07-01,2025-07-01,1099,Expired,0
TXN-8e9132c9,C360-100177,Accidental Insurance,2025-07-01,2026-07-01,1183,Active,1
TXN-b23fe42e,C360-100178,Health Insurance,2021-07-02,2022-07-02,526,Expired,0
TXN-c83c7d2d,C360-100178,Health Insurance,2022-07-02,2023-07-02,547,Expired,0
TXN-4b3b5810,C360-100178,Health Insurance,2023-07-02,2024-07-01,564,Expired,0
TXN-72efe2df,C360-100178,Health Insurance,2024-07-01,2025-07-01,601,Expired,0
TXN-77070607,C360-100178,Health Insurance,2025-07-01,2026-07-01,686,Active,0
TXN-c69861e9,C360-100178,Life Insurance,2021-07-02,2022-07-02,486,Expired,0
TXN-7e852b36,C360-100178,Life Insurance,2022-07-02,2023-07-02,527,Expired,0
TXN-1fff4be4,C360-100178,Life Insurance,2023-07-02,2024-07-01,530,Expired,1
TXN-de016f7d,C360-100178,Life Insurance,2024-07-01,2025-07-01,528,Expired,0
TXN-1ac7153e,C360-100178,Life Insurance,2025-07-01,2026-07-01,682,Active,0
TXN-f998bb66,C360-100178,Motor Insurance,2021-07-02,2022-07-02,701,Expired,0
TXN-8b367a38,C360-100178,Motor Insurance,2022-07-02,2023-07-02,747,Expired,0
TXN-c4265f48,C360-100178,Motor Insurance,2023-07-02,2024-07-01,767,Expired,0
TXN-c1dc26b8,C360-100178,Motor Insurance,2024-07-01,2025-07-01,794,Expired,0
TXN-92631b24,C360-100178,Motor Insurance,2025-07-01,2026-07-01,865,Active,1
TXN-032cf141,C360-100178,Accidental Insurance,2021-07-02,2022-07-02,456,Expired,0
TXN-5cd0c91d,C360-100178,Accidental Insurance,2022-07-02,2023-07-02,484,Expired,0
TXN-a6d17892,C360-100178,Accidental Insurance,2023-07-02,2024-07-01,538,Expired,0
TXN-ba176f4a,C360-100178,Accidental Insurance,2024-07-01,2025-07-01,558,Expired,1
TXN-62cb8792,C360-100178,Accidental Insurance,2025-07-01,2026-07-01,496,Active,0
TXN-c8ab0b93,C360-100179,Motor Insurance,2021-07-02,2022-07-02,376,Expired,1
TXN-14bd1300,C360-100180,Accidental Insurance,2021-07-02,2022-07-02,687,Expired,0
TXN-57edd92d,C360-100180,Accidental Insurance,2022-07-02,2023-07-02,716,Expired,0
TXN-8424af0d,C360-100180,Accidental Insurance,2023-07-02,2024-07-01,747,Expired,1
TXN-e49f4584,C360-100180,Accidental Insurance,2024-07-01,2025-07-01,801,Expired,0
TXN-88213e51,C360-100180,Accidental Insurance,2025-07-01,2026-07-01,819,Active,0
TXN-2aae312c,C360-100181,Health Insurance,2021-07-02,2022-07-02,1221,Expired,0
TXN-3a88adc3,C360-100181,Health Insurance,2022-07-02,2023-07-02,1255,Expired,0
TXN-f6437725,C360-100181,Health Insurance,2023-07-02,2024-07-01,1313,Expired,0
TXN-05d16e17,C360-100181,Health Insurance,2024-07-01,2025-07-01,1260,Expired,0
TXN-f72bbc16,C360-100181,Health Insurance,2025-07-01,2026-07-01,1297,Active,0
TXN-eff784e5,C360-100182,Health Insurance,2021-07-02,2022-07-02,1435,Expired,0
TXN-7670eea8,C360-100182,Health Insurance,2022-07-02,2023-07-02,1458,Expired,0
TXN-6dfa3d01,C360-100182,Health Insurance,2023-07-02,2024-07-01,1513,Expired,0
TXN-bac7b321,C360-100182,Health Insurance,2024-07-01,2025-07-01,1498,Expired,0
TXN-64b3e2b1,C360-100182,Health Insurance,2025-07-01,2026-07-01,1587,Active,0
TXN-ccae5e3b,C360-100182,Motor Insurance,2021-07-02,2022-07-02,347,Expired,0
TXN-b094231d,C360-100182,Motor Insurance,2022-07-02,2023-07-02,377,Expired,1
TXN-e5109f97,C360-100182,Motor Insurance,2023-07-02,2024-07-01,419,Expired,0
TXN-a4f31ca3,C360-100182,Motor Insurance,2024-07-01,2025-07-01,497,Expired,1
TXN-c4f2910d,C360-100182,Motor Insurance,2025-07-01,2026-07-01,439,Active,0
TXN-693720d9,C360-100183,Motor Insurance,2021-07-02,2022-07-02,961,Expired,0
TXN-a923aa10,C360-100183,Motor Insurance,2022-07-02,2023-07-02,984,Expired,0
TXN-47a10743,C360-100183,Motor Insurance,2023-07-02,2024-07-01,1013,Expired,0
TXN-53955dd8,C360-100183,Motor Insurance,2024-07-01,2025-07-01,1054,Expired,0
TXN-ca5d1a7f,C360-100183,Motor Insurance,2025-07-01,2026-07-01,1045,Active,0
TXN-ca7b434c,C360-100183,Health Insurance,2021-07-02,2022-07-02,772,Expired,0
TXN-01998ad5,C360-100183,Health Insurance,2022-07-02,2023-07-02,807,Expired,1
TXN-f84c9e9c,C360-100183,Health Insurance,2023-07-02,2024-07-01,830,Expired,0
TXN-d4156a7b,C360-100183,Health Insurance,2024-07-01,2025-07-01,817,Expired,0
TXN-b45d4acd,C360-100183,Health Insurance,2025-07-01,2026-07-01,928,Active,0
TXN-f92bafeb,C360-100184,Health Insurance,2021-07-02,2022-07-02,674,Expired,0
TXN-1c5d89ac,C360-100184,Health Insurance,2022-07-02,2023-07-02,696,Expired,0
TXN-88833a57,C360-100184,Health Insurance,2023-07-02,2024-07-01,766,Expired,0
TXN-3d41e691,C360-100184,Health Insurance,2024-07-01,2025-07-01,722,Expired,0
TXN-83a22cd5,C360-100184,Health Insurance,2025-07-01,2026-07-01,750,Active,0
TXN-94159066,C360-100184,Life Insurance,2021-07-02,2022-07-02,683,Expired,0
TXN-8bbd2e9d,C360-100184,Life Insurance,2022-07-02,2023-07-02,732,Expired,0
TXN-4268011b,C360-100184,Life Insurance,2023-07-02,2024-07-01,765,Expired,0
TXN-3612744a,C360-100184,Life Insurance,2024-07-01,2025-07-01,731,Expired,0
TXN-44ec5c0b,C360-100184,Life Insurance,2025-07-01,2026-07-01,779,Active,0
TXN-ca9e9ed6,C360-100184,Motor Insurance,2021-07-02,2022-07-02,1310,Expired,0
TXN-03ed41f7,C360-100184,Motor Insurance,2022-07-02,2023-07-02,1338,Expired,2
TXN-b4dba31d,C360-100184,Motor Insurance,2023-07-02,2024-07-01,1370,Expired,1
TXN-4072c897,C360-100184,Motor Insurance,2024-07-01,2025-07-01,1388,Expired,0
TXN-dccca517,C360-100184,Motor Insurance,2025-07-01,2026-07-01,1386,Active,0
TXN-bdf26dda,C360-100184,Accidental Insurance,2021-07-02,2022-07-02,1344,Expired,0
TXN-ead04b0d,C360-100184,Accidental Insurance,2022-07-02,2023-07-02,1372,Expired,0
TXN-aae2bc30,C360-100184,Accidental Insurance,2023-07-02,2024-07-01,1392,Expired,1
TXN-3208e2ea,C360-100184,Accidental Insurance,2024-07-01,2025-07-01,1398,Expired,0
TXN-4930b4c6,C360-100184,Accidental Insurance,2025-07-01,2026-07-01,1448,Active,0
TXN-10a2a1d2,C360-100185,Life Insurance,2021-07-02,2022-07-02,635,Expired,0
TXN-982a2f8b,C360-100185,Life Insurance,2022-07-02,2023-07-02,659,Expired,0
TXN-12f6c253,C360-100185,Life Insurance,2023-07-02,2024-07-01,693,Expired,0
TXN-363be294,C360-100185,Life Insurance,2024-07-01,2025-07-01,755,Expired,0
TXN-330b7e71,C360-100185,Life Insurance,2025-07-01,2026-07-01,751,Active,0
TXN-60e2f296,C360-100185,Health Insurance,2021-07-02,2022-07-02,1035,Expired,0
TXN-37cccee5,C360-100185,Health Insurance,2022-07-02,2023-07-02,1071,Expired,0
TXN-aad81df3,C360-100185,Health Insurance,2023-07-02,2024-07-01,1121,Expired,0
TXN-ed58cf6f,C360-100185,Health Insurance,2024-07-01,2025-07-01,1122,Expired,0
TXN-eb51c93e,C360-100185,Health Insurance,2025-07-01,2026-07-01,1199,Active,1
TXN-8afabd09,C360-100186,Health Insurance,2021-07-02,2022-07-02,923,Expired,1
TXN-69cd2a13,C360-100186,Health Insurance,2022-07-02,2023-07-02,962,Expired,0
TXN-357a5553,C360-100186,Life Insurance,2021-07-02,2022-07-02,891,Expired,1
TXN-870a9976,C360-100186,Life Insurance,2022-07-02,2023-07-02,915,Expired,0
TXN-e931ba0c,C360-100186,Life Insurance,2023-07-02,2024-07-01,915,Expired,0
TXN-ed23caf3,C360-100186,Life Insurance,2024-07-01,2025-07-01,924,Expired,0
TXN-84ff9b29,C360-100186,Life Insurance,2025-07-01,2026-07-01,1067,Cancelled,0
TXN-cd2cd573,C360-100186,Motor Insurance,2021-07-02,2022-07-02,602,Expired,0
TXN-c268ae6b,C360-100186,Accidental Insurance,2021-07-02,2022-07-02,779,Expired,0
TXN-e0cf56ec,C360-100186,Accidental Insurance,2022-07-02,2023-07-02,789,Expired,0
TXN-c602a800,C360-100186,Accidental Insurance,2023-07-02,2024-07-01,875,Expired,0
TXN-50c54dd7,C360-100186,Accidental Insurance,2024-07-01,2025-07-01,929,Expired,0
TXN-3eb96151,C360-100186,Accidental Insurance,2025-07-01,2026-07-01,915,Active,0
TXN-bbd802e8,C360-100187,Motor Insurance,2021-07-02,2022-07-02,1344,Expired,0
TXN-de81e4c7,C360-100187,Motor Insurance,2022-07-02,2023-07-02,1362,Expired,0
TXN-3a193e6d,C360-100187,Motor Insurance,2023-07-02,2024-07-01,1404,Expired,0
TXN-09f50d23,C360-100187,Motor Insurance,2024-07-01,2025-07-01,1473,Expired,1
TXN-6d983c97,C360-100187,Motor Insurance,2025-07-01,2026-07-01,1464,Cancelled,2
TXN-5ac4e01c,C360-100187,Health Insurance,2021-07-02,2022-07-02,701,Expired,0
TXN-de9c3f70,C360-100187,Health Insurance,2022-07-02,2023-07-02,747,Expired,0
TXN-e7f45070,C360-100187,Health Insurance,2023-07-02,2024-07-01,787,Expired,0
TXN-39bdd2bd,C360-100187,Health Insurance,2024-07-01,2025-07-01,812,Expired,0
TXN-7565d1e3,C360-100187,Health Insurance,2025-07-01,2026-07-01,901,Cancelled,0
TXN-9af90e5d,C360-100188,Health Insurance,2021-07-02,2022-07-02,662,Expired,1
TXN-672d0349,C360-100188,Health Insurance,2022-07-02,2023-07-02,709,Expired,0
TXN-bab00392,C360-100188,Health Insurance,2023-07-02,2024-07-01,692,Expired,0
TXN-ac35cccd,C360-100188,Health Insurance,2024-07-01,2025-07-01,776,Expired,0
TXN-3dbd9aa0,C360-100188,Health Insurance,2025-07-01,2026-07-01,710,Active,0
TXN-db971f3c,C360-100188,Life Insurance,2021-07-02,2022-07-02,1360,Expired,0
TXN-51b57d7a,C360-100188,Life Insurance,2022-07-02,2023-07-02,1410,Expired,0
TXN-04b350ca,C360-100188,Life Insurance,2023-07-02,2024-07-01,1424,Expired,0
TXN-2a56f9da,C360-100188,Life Insurance,2024-07-01,2025-07-01,1411,Expired,0
TXN-87475e57,C360-100188,Life Insurance,2025-07-01,2026-07-01,1432,Active,0
TXN-dfb259f5,C360-100188,Motor Insurance,2021-07-02,2022-07-02,549,Expired,1
TXN-be1f0351,C360-100188,Motor Insurance,2022-07-02,2023-07-02,592,Expired,0
TXN-0ba4e198,C360-100188,Motor Insurance,2023-07-02,2024-07-01,591,Expired,0
TXN-26006fa6,C360-100188,Motor Insurance,2024-07-01,2025-07-01,693,Expired,1
TXN-2eff8cb6,C360-100188,Motor Insurance,2025-07-01,2026-07-01,637,Active,0
TXN-626a2829,C360-100188,Accidental Insurance,2021-07-02,2022-07-02,333,Expired,0
TXN-0993b959,C360-100188,Accidental Insurance,2022-07-02,2023-07-02,346,Expired,0
TXN-bb02b613,C360-100188,Accidental Insurance,2023-07-02,2024-07-01,425,Expired,1
TXN-ba895208,C360-100188,Accidental Insurance,2024-07-01,2025-07-01,366,Expired,1
TXN-cf45d735,C360-100188,Accidental Insurance,2025-07-01,2026-07-01,481,Active,0
TXN-1dace5e3,C360-100189,Motor Insurance,2021-07-02,2022-07-02,1129,Expired,0
TXN-d642124b,C360-100189,Accidental Insurance,2021-07-02,2022-07-02,1443,Expired,0
TXN-26bb70df,C360-100189,Accidental Insurance,2022-07-02,2023-07-02,1485,Expired,0
TXN-753d831e,C360-100189,Accidental Insurance,2023-07-02,2024-07-01,1529,Expired,0
TXN-410fe4b8,C360-100190,Motor Insurance,2021-07-02,2022-07-02,1006,Expired,0
TXN-bec6ffc0,C360-100190,Motor Insurance,2022-07-02,2023-07-02,1049,Expired,0
TXN-1f5295d3,C360-100190,Motor Insurance,2023-07-02,2024-07-01,1078,Expired,0
TXN-e0009553,C360-100190,Motor Insurance,2024-07-01,2025-07-01,1078,Expired,0
TXN-6a31fb4f,C360-100190,Motor Insurance,2025-07-01,2026-07-01,1174,Active,0
TXN-f9d525b4,C360-100190,Health Insurance,2021-07-02,2022-07-02,685,Expired,1
TXN-2b78bd96,C360-100190,Health Insurance,2022-07-02,2023-07-02,722,Expired,0
TXN-ecfd226a,C360-100190,Health Insurance,2023-07-02,2024-07-01,737,Expired,0
TXN-439da88a,C360-100190,Health Insurance,2024-07-01,2025-07-01,748,Expired,0
TXN-bcf1cfd3,C360-100190,Health Insurance,2025-07-01,2026-07-01,733,Active,1
TXN-b4552397,C360-100191,Health Insurance,2021-07-02,2022-07-02,949,Expired,0
TXN-58397d91,C360-100191,Health Insurance,2022-07-02,2023-07-02,970,Expired,0
TXN-db23bc48,C360-100191,Health Insurance,2023-07-02,2024-07-01,987,Expired,0
TXN-36943ff5,C360-100191,Health Insurance,2024-07-01,2025-07-01,1084,Expired,0
