Date,Store,Category,Product,Demand_Volume
2022-07-12,Trader Joes,Produce,Carrots,213
2022-07-12,Trader Joes,Dairy,Milk,123
2022-07-12,Trader Joes,Dairy,Cheese,178
2022-07-12,Trader Joes,Dairy,Yogurt,429
2022-07-12,Trader Joes,Meat,Chicken,356
2022-07-12,Trader Joes,Meat,Beef,153
2022-07-12,Trader Joes,Meat,Pork,190
2022-07-12,Kroger,Produce,Apples,610
2022-07-12,Kroger,Produce,Bananas,482
2022-07-12,Kroger,Produce,Carrots,577
2022-07-12,Kroger,Dairy,Milk,356
2022-07-12,Kroger,Dairy,Cheese,163
2022-07-12,Kroger,Dairy,Yogurt,340
2022-07-12,Kroger,Meat,Chicken,123
2022-07-12,Kroger,Meat,Beef,283
2022-07-12,Kroger,Meat,Pork,395
2022-07-13,Whole Foods,Produce,Apples,617
2022-07-13,Whole Foods,Produce,Bananas,433
2022-07-13,Whole Foods,Produce,Carrots,228
2022-07-13,Whole Foods,Dairy,Milk,256
2022-07-13,Whole Foods,Dairy,Cheese,418
2022-07-13,Whole Foods,Dairy,Yogurt,133
2022-07-13,Whole Foods,Meat,Chicken,347
2022-07-13,Whole Foods,Meat,Beef,294
2022-07-13,Whole Foods,Meat,Pork,345
2022-07-13,Trader Joes,Produce,Apples,446
2022-07-13,Trader Joes,Produce,Bananas,277
2022-07-13,Trader Joes,Produce,Carrots,590
2022-07-13,Trader Joes,Dairy,Milk,118
2022-07-13,Trader Joes,Dairy,Cheese,285
2022-07-13,Trader Joes,Dairy,Yogurt,270
2022-07-13,Trader Joes,Meat,Chicken,128
2022-07-13,Trader Joes,Meat,Beef,338
2022-07-13,Trader Joes,Meat,Pork,323
2022-07-13,Kroger,Produce,Apples,530
2022-07-13,Kroger,Produce,Bananas,186
2022-07-13,Kroger,Produce,Carrots,534
2022-07-13,Kroger,Dairy,Milk,286
2022-07-13,Kroger,Dairy,Cheese,292
2022-07-13,Kroger,Dairy,Yogurt,350
2022-07-13,Kroger,Meat,Chicken,304
2022-07-13,Kroger,Meat,Beef,478
2022-07-13,Kroger,Meat,Pork,272
2022-07-14,Whole Foods,Produce,Apples,556
2022-07-14,Whole Foods,Produce,Bananas,285
2022-07-14,Whole Foods,Produce,Carrots,486
2022-07-14,Whole Foods,Dairy,Milk,417
2022-07-14,Whole Foods,Dairy,Cheese,472
2022-07-14,Whole Foods,Dairy,Yogurt,246
2022-07-14,Whole Foods,Meat,Chicken,135
2022-07-14,Whole Foods,Meat,Beef,270
2022-07-14,Whole Foods,Meat,Pork,352
2022-07-14,Trader Joes,Produce,Apples,552
2022-07-14,Trader Joes,Produce,Bananas,461
2022-07-14,Trader Joes,Produce,Carrots,197
2022-07-14,Trader Joes,Dairy,Milk,281
2022-07-14,Trader Joes,Dairy,Cheese,420
2022-07-14,Trader Joes,Dairy,Yogurt,310
2022-07-14,Trader Joes,Meat,Chicken,137
2022-07-14,Trader Joes,Meat,Beef,335
2022-07-14,Trader Joes,Meat,Pork,248
2022-07-14,Kroger,Produce,Apples,261
2022-07-14,Kroger,Produce,Bananas,415
2022-07-14,Kroger,Produce,Carrots,210
2022-07-14,Kroger,Dairy,Milk,147
2022-07-14,Kroger,Dairy,Cheese,479
2022-07-14,Kroger,Dairy,Yogurt,251
2022-07-14,Kroger,Meat,Chicken,320
2022-07-14,Kroger,Meat,Beef,454
2022-07-14,Kroger,Meat,Pork,487
2022-07-15,Whole Foods,Produce,Apples,281
2022-07-15,Whole Foods,Produce,Bananas,161
2022-07-15,Whole Foods,Produce,Carrots,184
2022-07-15,Whole Foods,Dairy,Milk,488
2022-07-15,Whole Foods,Dairy,Cheese,343
2022-07-15,Whole Foods,Dairy,Yogurt,382
2022-07-15,Whole Foods,Meat,Chicken,185
2022-07-15,Whole Foods,Meat,Beef,332
2022-07-15,Whole Foods,Meat,Pork,445
2022-07-15,Trader Joes,Produce,Apples,564
2022-07-15,Trader Joes,Produce,Bananas,498
2022-07-15,Trader Joes,Produce,Carrots,599
2022-07-15,Trader Joes,Dairy,Milk,433
2022-07-15,Trader Joes,Dairy,Cheese,459
2022-07-15,Trader Joes,Dairy,Yogurt,137
2022-07-15,Trader Joes,Meat,Chicken,204
2022-07-15,Trader Joes,Meat,Beef,224
2022-07-15,Trader Joes,Meat,Pork,390
2022-07-15,Kroger,Produce,Apples,332
2022-07-15,Kroger,Produce,Bananas,545
2022-07-15,Kroger,Produce,Carrots,279
2022-07-15,Kroger,Dairy,Milk,301
2022-07-15,Kroger,Dairy,Cheese,345
2022-07-15,Kroger,Dairy,Yogurt,388
2022-07-15,Kroger,Meat,Chicken,232
2022-07-15,Kroger,Meat,Beef,255
2022-07-15,Kroger,Meat,Pork,308
2022-07-16,Whole Foods,Produce,Apples,405
2022-07-16,Whole Foods,Produce,Bananas,474
2022-07-16,Whole Foods,Produce,Carrots,435
2022-07-16,Whole Foods,Dairy,Milk,313
2022-07-16,Whole Foods,Dairy,Cheese,398
2022-07-16,Whole Foods,Dairy,Yogurt,140
2022-07-16,Whole Foods,Meat,Chicken,395
2022-07-16,Whole Foods,Meat,Beef,358
2022-07-16,Whole Foods,Meat,Pork,107
2022-07-16,Trader Joes,Produce,Apples,310
2022-07-16,Trader Joes,Produce,Bananas,452
2022-07-16,Trader Joes,Produce,Carrots,387
2022-07-16,Trader Joes,Dairy,Milk,459
2022-07-16,Trader Joes,Dairy,Cheese,113
2022-07-16,Trader Joes,Dairy,Yogurt,308
2022-07-16,Trader Joes,Meat,Chicken,420
2022-07-16,Trader Joes,Meat,Beef,474
2022-07-16,Trader Joes,Meat,Pork,127
2022-07-16,Kroger,Produce,Apples,338
2022-07-16,Kroger,Produce,Bananas,351
2022-07-16,Kroger,Produce,Carrots,441
2022-07-16,Kroger,Dairy,Milk,295
2022-07-16,Kroger,Dairy,Cheese,150
2022-07-16,Kroger,Dairy,Yogurt,146
2022-07-16,Kroger,Meat,Chicken,465
2022-07-16,Kroger,Meat,Beef,490
2022-07-16,Kroger,Meat,Pork,103
2022-07-17,Whole Foods,Produce,Apples,485
2022-07-17,Whole Foods,Produce,Bananas,188
2022-07-17,Whole Foods,Produce,Carrots,237
2022-07-17,Whole Foods,Dairy,Milk,234
2022-07-17,Whole Foods,Dairy,Cheese,161
2022-07-17,Whole Foods,Dairy,Yogurt,361
2022-07-17,Whole Foods,Meat,Chicken,358
2022-07-17,Whole Foods,Meat,Beef,329
2022-07-17,Whole Foods,Meat,Pork,223
2022-07-17,Trader Joes,Produce,Apples,249
2022-07-17,Trader Joes,Produce,Bananas,364
2022-07-17,Trader Joes,Produce,Carrots,358
2022-07-17,Trader Joes,Dairy,Milk,379
2022-07-17,Trader Joes,Dairy,Cheese,427
2022-07-17,Trader Joes,Dairy,Yogurt,325
2022-07-17,Trader Joes,Meat,Chicken,147
2022-07-17,Trader Joes,Meat,Beef,143
2022-07-17,Trader Joes,Meat,Pork,457
2022-07-17,Kroger,Produce,Apples,259
2022-07-17,Kroger,Produce,Bananas,217
2022-07-17,Kroger,Produce,Carrots,357
2022-07-17,Kroger,Dairy,Milk,235
2022-07-17,Kroger,Dairy,Cheese,219
2022-07-17,Kroger,Dairy,Yogurt,483
2022-07-17,Kroger,Meat,Chicken,422
2022-07-17,Kroger,Meat,Beef,210
2022-07-17,Kroger,Meat,Pork,443
2022-07-18,Whole Foods,Produce,Apples,277
2022-07-18,Whole Foods,Produce,Bananas,237
2022-07-18,Whole Foods,Produce,Carrots,464
2022-07-18,Whole Foods,Dairy,Milk,334
2022-07-18,Whole Foods,Dairy,Cheese,227
2022-07-18,Whole Foods,Dairy,Yogurt,322
2022-07-18,Whole Foods,Meat,Chicken,469
2022-07-18,Whole Foods,Meat,Beef,327
2022-07-18,Whole Foods,Meat,Pork,295
2022-07-18,Trader Joes,Produce,Apples,258
2022-07-18,Trader Joes,Produce,Bananas,388
2022-07-18,Trader Joes,Produce,Carrots,553
2022-07-18,Trader Joes,Dairy,Milk,367
2022-07-18,Trader Joes,Dairy,Cheese,373
2022-07-18,Trader Joes,Dairy,Yogurt,351
2022-07-18,Trader Joes,Meat,Chicken,377
2022-07-18,Trader Joes,Meat,Beef,189
2022-07-18,Trader Joes,Meat,Pork,185
2022-07-18,Kroger,Produce,Apples,523
2022-07-18,Kroger,Produce,Bananas,229
2022-07-18,Kroger,Produce,Carrots,418
2022-07-18,Kroger,Dairy,Milk,399
2022-07-18,Kroger,Dairy,Cheese,150
2022-07-18,Kroger,Dairy,Yogurt,320
2022-07-18,Kroger,Meat,Chicken,201
2022-07-18,Kroger,Meat,Beef,194
2022-07-18,Kroger,Meat,Pork,159
2022-07-19,Whole Foods,Produce,Apples,454
2022-07-19,Whole Foods,Produce,Bananas,445
2022-07-19,Whole Foods,Produce,Carrots,334
2022-07-19,Whole Foods,Dairy,Milk,270
2022-07-19,Whole Foods,Dairy,Cheese,436
2022-07-19,Whole Foods,Dairy,Yogurt,129
2022-07-19,Whole Foods,Meat,Chicken,428
2022-07-19,Whole Foods,Meat,Beef,202
2022-07-19,Whole Foods,Meat,Pork,477
2022-07-19,Trader Joes,Produce,Apples,505
2022-07-19,Trader Joes,Produce,Bananas,590
2022-07-19,Trader Joes,Produce,Carrots,417
2022-07-19,Trader Joes,Dairy,Milk,300
2022-07-19,Trader Joes,Dairy,Cheese,455
2022-07-19,Trader Joes,Dairy,Yogurt,387
2022-07-19,Trader Joes,Meat,Chicken,400
2022-07-19,Trader Joes,Meat,Beef,185
2022-07-19,Trader Joes,Meat,Pork,337
2022-07-19,Kroger,Produce,Apples,349
2022-07-19,Kroger,Produce,Bananas,465
2022-07-19,Kroger,Produce,Carrots,366
2022-07-19,Kroger,Dairy,Milk,439
2022-07-19,Kroger,Dairy,Cheese,205
2022-07-19,Kroger,Dairy,Yogurt,462
2022-07-19,Kroger,Meat,Chicken,336
2022-07-19,Kroger,Meat,Beef,217
2022-07-19,Kroger,Meat,Pork,219
2022-07-20,Whole Foods,Produce,Apples,493
2022-07-20,Whole Foods,Produce,Bananas,335
2022-07-20,Whole Foods,Produce,Carrots,434
2022-07-20,Whole Foods,Dairy,Milk,231
2022-07-20,Whole Foods,Dairy,Cheese,238
2022-07-20,Whole Foods,Dairy,Yogurt,335
2022-07-20,Whole Foods,Meat,Chicken,125
2022-07-20,Whole Foods,Meat,Beef,134
2022-07-20,Whole Foods,Meat,Pork,189
2022-07-20,Trader Joes,Produce,Apples,468
2022-07-20,Trader Joes,Produce,Bananas,241
2022-07-20,Trader Joes,Produce,Carrots,289
2022-07-20,Trader Joes,Dairy,Milk,329
2022-07-20,Trader Joes,Dairy,Cheese,120
2022-07-20,Trader Joes,Dairy,Yogurt,313
2022-07-20,Trader Joes,Meat,Chicken,145
2022-07-20,Trader Joes,Meat,Beef,405
2022-07-20,Trader Joes,Meat,Pork,479
2022-07-20,Kroger,Produce,Apples,512
2022-07-20,Kroger,Produce,Bananas,386
2022-07-20,Kroger,Produce,Carrots,564
2022-07-20,Kroger,Dairy,Milk,257
2022-07-20,Kroger,Dairy,Cheese,493
2022-07-20,Kroger,Dairy,Yogurt,478
2022-07-20,Kroger,Meat,Chicken,271
2022-07-20,Kroger,Meat,Beef,382
2022-07-20,Kroger,Meat,Pork,334
2022-07-21,Whole Foods,Produce,Apples,309
2022-07-21,Whole Foods,Produce,Bananas,387
2022-07-21,Whole Foods,Produce,Carrots,462
2022-07-21,Whole Foods,Dairy,Milk,174
2022-07-21,Whole Foods,Dairy,Cheese,493
2022-07-21,Whole Foods,Dairy,Yogurt,462
2022-07-21,Whole Foods,Meat,Chicken,295
2022-07-21,Whole Foods,Meat,Beef,216
2022-07-21,Whole Foods,Meat,Pork,344
2022-07-21,Trader Joes,Produce,Apples,302
2022-07-21,Trader Joes,Produce,Bananas,589
2022-07-21,Trader Joes,Produce,Carrots,478
2022-07-21,Trader Joes,Dairy,Milk,127
2022-07-21,Trader Joes,Dairy,Cheese,290
2022-07-21,Trader Joes,Dairy,Yogurt,204
2022-07-21,Trader Joes,Meat,Chicken,274
2022-07-21,Trader Joes,Meat,Beef,468
2022-07-21,Trader Joes,Meat,Pork,151
2022-07-21,Kroger,Produce,Apples,441
2022-07-21,Kroger,Produce,Bananas,556
2022-07-21,Kroger,Produce,Carrots,491
2022-07-21,Kroger,Dairy,Milk,362
2022-07-21,Kroger,Dairy,Cheese,342
2022-07-21,Kroger,Dairy,Yogurt,332
2022-07-21,Kroger,Meat,Chicken,354
2022-07-21,Kroger,Meat,Beef,178
2022-07-21,Kroger,Meat,Pork,352
2022-07-22,Whole Foods,Produce,Apples,561
2022-07-22,Whole Foods,Produce,Bananas,384
2022-07-22,Whole Foods,Produce,Carrots,356
2022-07-22,Whole Foods,Dairy,Milk,145
2022-07-22,Whole Foods,Dairy,Cheese,476
2022-07-22,Whole Foods,Dairy,Yogurt,448
2022-07-22,Whole Foods,Meat,Chicken,405
2022-07-22,Whole Foods,Meat,Beef,278
2022-07-22,Whole Foods,Meat,Pork,277
2022-07-22,Trader Joes,Produce,Apples,501
2022-07-22,Trader Joes,Produce,Bananas,237
2022-07-22,Trader Joes,Produce,Carrots,295
2022-07-22,Trader Joes,Dairy,Milk,249
2022-07-22,Trader Joes,Dairy,Cheese,390
2022-07-22,Trader Joes,Dairy,Yogurt,190
2022-07-22,Trader Joes,Meat,Chicken,364
2022-07-22,Trader Joes,Meat,Beef,449
2022-07-22,Trader Joes,Meat,Pork,159
2022-07-22,Kroger,Produce,Apples,530
2022-07-22,Kroger,Produce,Bananas,286
2022-07-22,Kroger,Produce,Carrots,372
2022-07-22,Kroger,Dairy,Milk,309
2022-07-22,Kroger,Dairy,Cheese,104
2022-07-22,Kroger,Dairy,Yogurt,445
2022-07-22,Kroger,Meat,Chicken,297
2022-07-22,Kroger,Meat,Beef,281
2022-07-22,Kroger,Meat,Pork,301
2022-07-23,Whole Foods,Produce,Apples,626
2022-07-23,Whole Foods,Produce,Bananas,547
2022-07-23,Whole Foods,Produce,Carrots,567
2022-07-23,Whole Foods,Dairy,Milk,223
2022-07-23,Whole Foods,Dairy,Cheese,427
2022-07-23,Whole Foods,Dairy,Yogurt,134
2022-07-23,Whole Foods,Meat,Chicken,200
2022-07-23,Whole Foods,Meat,Beef,163
2022-07-23,Whole Foods,Meat,Pork,259
2022-07-23,Trader Joes,Produce,Apples,480
2022-07-23,Trader Joes,Produce,Bananas,306
2022-07-23,Trader Joes,Produce,Carrots,179
2022-07-23,Trader Joes,Dairy,Milk,110
2022-07-23,Trader Joes,Dairy,Cheese,491
2022-07-23,Trader Joes,Dairy,Yogurt,226
2022-07-23,Trader Joes,Meat,Chicken,412
2022-07-23,Trader Joes,Meat,Beef,468
2022-07-23,Trader Joes,Meat,Pork,221
2022-07-23,Kroger,Produce,Apples,268
2022-07-23,Kroger,Produce,Bananas,648
2022-07-23,Kroger,Produce,Carrots,287
2022-07-23,Kroger,Dairy,Milk,220
2022-07-23,Kroger,Dairy,Cheese,340
2022-07-23,Kroger,Dairy,Yogurt,397
2022-07-23,Kroger,Meat,Chicken,438
2022-07-23,Kroger,Meat,Beef,443
2022-07-23,Kroger,Meat,Pork,300
2022-07-24,Whole Foods,Produce,Apples,416
2022-07-24,Whole Foods,Produce,Bananas,598
2022-07-24,Whole Foods,Produce,Carrots,304
2022-07-24,Whole Foods,Dairy,Milk,146
2022-07-24,Whole Foods,Dairy,Cheese,454
2022-07-24,Whole Foods,Dairy,Yogurt,458
2022-07-24,Whole Foods,Meat,Chicken,137
2022-07-24,Whole Foods,Meat,Beef,170
2022-07-24,Whole Foods,Meat,Pork,161
2022-07-24,Trader Joes,Produce,Apples,469
2022-07-24,Trader Joes,Produce,Bananas,459
2022-07-24,Trader Joes,Produce,Carrots,444
2022-07-24,Trader Joes,Dairy,Milk,130
2022-07-24,Trader Joes,Dairy,Cheese,399
2022-07-24,Trader Joes,Dairy,Yogurt,296
2022-07-24,Trader Joes,Meat,Chicken,403
2022-07-24,Trader Joes,Meat,Beef,148
2022-07-24,Trader Joes,Meat,Pork,126
2022-07-24,Kroger,Produce,Apples,277
2022-07-24,Kroger,Produce,Bananas,411
2022-07-24,Kroger,Produce,Carrots,467
2022-07-24,Kroger,Dairy,Milk,237
2022-07-24,Kroger,Dairy,Cheese,390
2022-07-24,Kroger,Dairy,Yogurt,125
2022-07-24,Kroger,Meat,Chicken,360
2022-07-24,Kroger,Meat,Beef,232
2022-07-24,Kroger,Meat,Pork,426
2022-07-25,Whole Foods,Produce,Apples,530
2022-07-25,Whole Foods,Produce,Bananas,296
2022-07-25,Whole Foods,Produce,Carrots,164
2022-07-25,Whole Foods,Dairy,Milk,478
2022-07-25,Whole Foods,Dairy,Cheese,256
2022-07-25,Whole Foods,Dairy,Yogurt,220
2022-07-25,Whole Foods,Meat,Chicken,215
2022-07-25,Whole Foods,Meat,Beef,115
2022-07-25,Whole Foods,Meat,Pork,240
2022-07-25,Trader Joes,Produce,Apples,333
2022-07-25,Trader Joes,Produce,Bananas,413
2022-07-25,Trader Joes,Produce,Carrots,370
2022-07-25,Trader Joes,Dairy,Milk,344
2022-07-25,Trader Joes,Dairy,Cheese,117
2022-07-25,Trader Joes,Dairy,Yogurt,294
2022-07-25,Trader Joes,Meat,Chicken,378
2022-07-25,Trader Joes,Meat,Beef,497
2022-07-25,Trader Joes,Meat,Pork,161
2022-07-25,Kroger,Produce,Apples,528
2022-07-25,Kroger,Produce,Bananas,445
2022-07-25,Kroger,Produce,Carrots,429
2022-07-25,Kroger,Dairy,Milk,256
2022-07-25,Kroger,Dairy,Cheese,274
2022-07-25,Kroger,Dairy,Yogurt,132
2022-07-25,Kroger,Meat,Chicken,285
2022-07-25,Kroger,Meat,Beef,247
2022-07-25,Kroger,Meat,Pork,120
2022-07-26,Whole Foods,Produce,Apples,460
2022-07-26,Whole Foods,Produce,Bananas,468
2022-07-26,Whole Foods,Produce,Carrots,306
2022-07-26,Whole Foods,Dairy,Milk,135
2022-07-26,Whole Foods,Dairy,Cheese,498
2022-07-26,Whole Foods,Dairy,Yogurt,173
2022-07-26,Whole Foods,Meat,Chicken,261
2022-07-26,Whole Foods,Meat,Beef,492
2022-07-26,Whole Foods,Meat,Pork,334
2022-07-26,Trader Joes,Produce,Apples,384
2022-07-26,Trader Joes,Produce,Bananas,196
2022-07-26,Trader Joes,Produce,Carrots,294
2022-07-26,Trader Joes,Dairy,Milk,302
2022-07-26,Trader Joes,Dairy,Cheese,405
2022-07-26,Trader Joes,Dairy,Yogurt,156
2022-07-26,Trader Joes,Meat,Chicken,484
2022-07-26,Trader Joes,Meat,Beef,268
2022-07-26,Trader Joes,Meat,Pork,355
2022-07-26,Kroger,Produce,Apples,299
2022-07-26,Kroger,Produce,Bananas,222
2022-07-26,Kroger,Produce,Carrots,515
2022-07-26,Kroger,Dairy,Milk,443
2022-07-26,Kroger,Dairy,Cheese,454
2022-07-26,Kroger,Dairy,Yogurt,200
2022-07-26,Kroger,Meat,Chicken,403
2022-07-26,Kroger,Meat,Beef,283
2022-07-26,Kroger,Meat,Pork,112
2022-07-27,Whole Foods,Produce,Apples,365
2022-07-27,Whole Foods,Produce,Bananas,563
2022-07-27,Whole Foods,Produce,Carrots,318
2022-07-27,Whole Foods,Dairy,Milk,478
2022-07-27,Whole Foods,Dairy,Cheese,134
2022-07-27,Whole Foods,Dairy,Yogurt,423
2022-07-27,Whole Foods,Meat,Chicken,117
2022-07-27,Whole Foods,Meat,Beef,297
2022-07-27,Whole Foods,Meat,Pork,139
2022-07-27,Trader Joes,Produce,Apples,352
2022-07-27,Trader Joes,Produce,Bananas,447
2022-07-27,Trader Joes,Produce,Carrots,280
2022-07-27,Trader Joes,Dairy,Milk,173
2022-07-27,Trader Joes,Dairy,Cheese,143
2022-07-27,Trader Joes,Dairy,Yogurt,266
2022-07-27,Trader Joes,Meat,Chicken,144
2022-07-27,Trader Joes,Meat,Beef,270
2022-07-27,Trader Joes,Meat,Pork,440
2022-07-27,Kroger,Produce,Apples,587
2022-07-27,Kroger,Produce,Bananas,528
2022-07-27,Kroger,Produce,Carrots,191
2022-07-27,Kroger,Dairy,Milk,136
2022-07-27,Kroger,Dairy,Cheese,141
2022-07-27,Kroger,Dairy,Yogurt,234
2022-07-27,Kroger,Meat,Chicken,131
2022-07-27,Kroger,Meat,Beef,314
2022-07-27,Kroger,Meat,Pork,140
2022-07-28,Whole Foods,Produce,Apples,448
2022-07-28,Whole Foods,Produce,Bananas,323
2022-07-28,Whole Foods,Produce,Carrots,275
2022-07-28,Whole Foods,Dairy,Milk,231
2022-07-28,Whole Foods,Dairy,Cheese,416
2022-07-28,Whole Foods,Dairy,Yogurt,103
2022-07-28,Whole Foods,Meat,Chicken,402
2022-07-28,Whole Foods,Meat,Beef,161
2022-07-28,Whole Foods,Meat,Pork,305
2022-07-28,Trader Joes,Produce,Apples,382
2022-07-28,Trader Joes,Produce,Bananas,486
2022-07-28,Trader Joes,Produce,Carrots,508
2022-07-28,Trader Joes,Dairy,Milk,320
2022-07-28,Trader Joes,Dairy,Cheese,343
2022-07-28,Trader Joes,Dairy,Yogurt,187
2022-07-28,Trader Joes,Meat,Chicken,483
2022-07-28,Trader Joes,Meat,Beef,290
2022-07-28,Trader Joes,Meat,Pork,153
2022-07-28,Kroger,Produce,Apples,265
2022-07-28,Kroger,Produce,Bananas,338
2022-07-28,Kroger,Produce,Carrots,210
2022-07-28,Kroger,Dairy,Milk,415
2022-07-28,Kroger,Dairy,Cheese,293
2022-07-28,Kroger,Dairy,Yogurt,153
2022-07-28,Kroger,Meat,Chicken,206
2022-07-28,Kroger,Meat,Beef,199
2022-07-28,Kroger,Meat,Pork,234
2022-07-29,Whole Foods,Produce,Apples,419
2022-07-29,Whole Foods,Produce,Bananas,562
2022-07-29,Whole Foods,Produce,Carrots,510
2022-07-29,Whole Foods,Dairy,Milk,306
2022-07-29,Whole Foods,Dairy,Cheese,150
2022-07-29,Whole Foods,Dairy,Yogurt,268
2022-07-29,Whole Foods,Meat,Chicken,494
2022-07-29,Whole Foods,Meat,Beef,390
2022-07-29,Whole Foods,Meat,Pork,256
2022-07-29,Trader Joes,Produce,Apples,288
2022-07-29,Trader Joes,Produce,Bananas,316
2022-07-29,Trader Joes,Produce,Carrots,272
2022-07-29,Trader Joes,Dairy,Milk,185
2022-07-29,Trader Joes,Dairy,Cheese,227
2022-07-29,Trader Joes,Dairy,Yogurt,442
2022-07-29,Trader Joes,Meat,Chicken,219
2022-07-29,Trader Joes,Meat,Beef,135
2022-07-29,Trader Joes,Meat,Pork,399
2022-07-29,Kroger,Produce,Apples,518
2022-07-29,Kroger,Produce,Bananas,271
2022-07-29,Kroger,Produce,Carrots,341
2022-07-29,Kroger,Dairy,Milk,378
2022-07-29,Kroger,Dairy,Cheese,387
2022-07-29,Kroger,Dairy,Yogurt,399
2022-07-29,Kroger,Meat,Chicken,114
2022-07-29,Kroger,Meat,Beef,392
2022-07-29,Kroger,Meat,Pork,452
2022-07-30,Whole Foods,Produce,Apples,254
2022-07-30,Whole Foods,Produce,Bananas,621
2022-07-30,Whole Foods,Produce,Carrots,519
2022-07-30,Whole Foods,Dairy,Milk,353
2022-07-30,Whole Foods,Dairy,Cheese,485
2022-07-30,Whole Foods,Dairy,Yogurt,309
2022-07-30,Whole Foods,Meat,Chicken,371
2022-07-30,Whole Foods,Meat,Beef,488
2022-07-30,Whole Foods,Meat,Pork,441
2022-07-30,Trader Joes,Produce,Apples,538
2022-07-30,Trader Joes,Produce,Bananas,410
2022-07-30,Trader Joes,Produce,Carrots,359
2022-07-30,Trader Joes,Dairy,Milk,309
2022-07-30,Trader Joes,Dairy,Cheese,283
2022-07-30,Trader Joes,Dairy,Yogurt,161
2022-07-30,Trader Joes,Meat,Chicken,184
2022-07-30,Trader Joes,Meat,Beef,485
2022-07-30,Trader Joes,Meat,Pork,405
2022-07-30,Kroger,Produce,Apples,365
2022-07-30,Kroger,Produce,Bananas,528
2022-07-30,Kroger,Produce,Carrots,257
2022-07-30,Kroger,Dairy,Milk,214
2022-07-30,Kroger,Dairy,Cheese,245
2022-07-30,Kroger,Dairy,Yogurt,255
2022-07-30,Kroger,Meat,Chicken,340
2022-07-30,Kroger,Meat,Beef,280
2022-07-30,Kroger,Meat,Pork,116
2022-07-31,Whole Foods,Produce,Apples,385
2022-07-31,Whole Foods,Produce,Bananas,366
2022-07-31,Whole Foods,Produce,Carrots,354
2022-07-31,Whole Foods,Dairy,Milk,393
2022-07-31,Whole Foods,Dairy,Cheese,217
2022-07-31,Whole Foods,Dairy,Yogurt,312
2022-07-31,Whole Foods,Meat,Chicken,288
2022-07-31,Whole Foods,Meat,Beef,226
2022-07-31,Whole Foods,Meat,Pork,430
2022-07-31,Trader Joes,Produce,Apples,484
2022-07-31,Trader Joes,Produce,Bananas,314
2022-07-31,Trader Joes,Produce,Carrots,250
2022-07-31,Trader Joes,Dairy,Milk,187
2022-07-31,Trader Joes,Dairy,Cheese,252
2022-07-31,Trader Joes,Dairy,Yogurt,301
2022-07-31,Trader Joes,Meat,Chicken,220
2022-07-31,Trader Joes,Meat,Beef,317
2022-07-31,Trader Joes,Meat,Pork,212
2022-07-31,Kroger,Produce,Apples,465
2022-07-31,Kroger,Produce,Bananas,572
2022-07-31,Kroger,Produce,Carrots,552
2022-07-31,Kroger,Dairy,Milk,395
2022-07-31,Kroger,Dairy,Cheese,192
2022-07-31,Kroger,Dairy,Yogurt,147
2022-07-31,Kroger,Meat,Chicken,424
2022-07-31,Kroger,Meat,Beef,227
2022-07-31,Kroger,Meat,Pork,101
2022-08-01,Whole Foods,Produce,Apples,596
2022-08-01,Whole Foods,Produce,Bananas,565
2022-08-01,Whole Foods,Produce,Carrots,459
2022-08-01,Whole Foods,Dairy,Milk,411
2022-08-01,Whole Foods,Dairy,Cheese,117
2022-08-01,Whole Foods,Dairy,Yogurt,234
2022-08-01,Whole Foods,Meat,Chicken,247
2022-08-01,Whole Foods,Meat,Beef,434
2022-08-01,Whole Foods,Meat,Pork,187
2022-08-01,Trader Joes,Produce,Apples,488
2022-08-01,Trader Joes,Produce,Bananas,272
2022-08-01,Trader Joes,Produce,Carrots,378
2022-08-01,Trader Joes,Dairy,Milk,351
2022-08-01,Trader Joes,Dairy,Cheese,302
2022-08-01,Trader Joes,Dairy,Yogurt,303
2022-08-01,Trader Joes,Meat,Chicken,232
2022-08-01,Trader Joes,Meat,Beef,185
2022-08-01,Trader Joes,Meat,Pork,429
2022-08-01,Kroger,Produce,Apples,400
2022-08-01,Kroger,Produce,Bananas,264
2022-08-01,Kroger,Produce,Carrots,344
2022-08-01,Kroger,Dairy,Milk,294
2022-08-01,Kroger,Dairy,Cheese,110
2022-08-01,Kroger,Dairy,Yogurt,358
2022-08-01,Kroger,Meat,Chicken,216
2022-08-01,Kroger,Meat,Beef,346
2022-08-01,Kroger,Meat,Pork,285
2022-08-02,Whole Foods,Produce,Apples,477
2022-08-02,Whole Foods,Produce,Bananas,468
2022-08-02,Whole Foods,Produce,Carrots,186
2022-08-02,Whole Foods,Dairy,Milk,139
2022-08-02,Whole Foods,Dairy,Cheese,392
2022-08-02,Whole Foods,Dairy,Yogurt,427
2022-08-02,Whole Foods,Meat,Chicken,284
2022-08-02,Whole Foods,Meat,Beef,295
2022-08-02,Whole Foods,Meat,Pork,472
2022-08-02,Trader Joes,Produce,Apples,504
2022-08-02,Trader Joes,Produce,Bananas,305
2022-08-02,Trader Joes,Produce,Carrots,383
2022-08-02,Trader Joes,Dairy,Milk,495
2022-08-02,Trader Joes,Dairy,Cheese,195
2022-08-02,Trader Joes,Dairy,Yogurt,290
2022-08-02,Trader Joes,Meat,Chicken,323
2022-08-02,Trader Joes,Meat,Beef,308
2022-08-02,Trader Joes,Meat,Pork,201
