Date,Company,Freight_Type,Shipping_Lane,Vessel_Name,IMO_Number,Vessel_Capacity,Volume_Tons
2022-03-07,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,14099
2022-03-07,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,13373
2022-03-07,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,5805
2022-03-07,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,12389
2022-03-07,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,12794
2022-03-07,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,14716
2022-03-07,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,9230
2022-03-07,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,10497
2022-03-07,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,10199
2022-03-07,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,10600
2022-03-07,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,13427
2022-03-07,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,5000
2022-03-07,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,7114
2022-03-07,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,6864
2022-03-08,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,12517
2022-03-08,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,6648
2022-03-08,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,5243
2022-03-08,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,12394
2022-03-08,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,8839
2022-03-08,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,5601
2022-03-08,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,12690
2022-03-08,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,13260
2022-03-08,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,12380
2022-03-08,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,13219
2022-03-08,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,5180
2022-03-08,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,10283
2022-03-08,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,5535
2022-03-08,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,11967
2022-03-08,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,14360
2022-03-08,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,8239
2022-03-08,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,8270
2022-03-08,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,7238
2022-03-08,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,14713
2022-03-08,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,6681
2022-03-09,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,11247
2022-03-09,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,11107
2022-03-09,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,10728
2022-03-09,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,11610
2022-03-09,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,6968
2022-03-09,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,14774
2022-03-09,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,14950
2022-03-09,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,14742
2022-03-09,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,11152
2022-03-09,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,8339
2022-03-09,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,13067
2022-03-09,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,10923
2022-03-09,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,12007
2022-03-09,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,7588
2022-03-09,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,12338
2022-03-09,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,12981
2022-03-09,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,7834
2022-03-09,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,13376
2022-03-09,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,11873
2022-03-09,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,8647
2022-03-10,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,13046
2022-03-10,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,10084
2022-03-10,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,9903
2022-03-10,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,13158
2022-03-10,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,10415
2022-03-10,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,13649
2022-03-10,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,13575
2022-03-10,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,11205
2022-03-10,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,12696
2022-03-10,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,6458
2022-03-10,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,9956
2022-03-10,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,11014
2022-03-10,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,14069
2022-03-10,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,14310
2022-03-10,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,9484
2022-03-10,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,7674
2022-03-10,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,5263
2022-03-10,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,14318
2022-03-10,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,7465
2022-03-10,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,7834
2022-03-11,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,13948
2022-03-11,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,13469
2022-03-11,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,6579
2022-03-11,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,11633
2022-03-11,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,9495
2022-03-11,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,6157
2022-03-11,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,14291
2022-03-11,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,5617
2022-03-11,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,6251
2022-03-11,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,5670
2022-03-11,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,14223
2022-03-11,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,5198
2022-03-11,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,10348
2022-03-11,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,9845
2022-03-11,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,5135
2022-03-11,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,9520
2022-03-11,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,6335
2022-03-11,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,13669
2022-03-11,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,8504
2022-03-11,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,11398
2022-03-12,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,8632
2022-03-12,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,7585
2022-03-12,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,8571
2022-03-12,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,12057
2022-03-12,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,10799
2022-03-12,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,8565
2022-03-12,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,7842
2022-03-12,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,7517
2022-03-12,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,8863
2022-03-12,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,9047
2022-03-12,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,9717
2022-03-12,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,14616
2022-03-12,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,9298
2022-03-12,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,5930
2022-03-12,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,13928
2022-03-12,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,10225
2022-03-12,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,14318
2022-03-12,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,14761
2022-03-12,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,10649
2022-03-12,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,11586
2022-03-13,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,10671
2022-03-13,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,6823
2022-03-13,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,14847
2022-03-13,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,12441
2022-03-13,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,12669
2022-03-13,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,14892
2022-03-13,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,10361
2022-03-13,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,8806
2022-03-13,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,6099
2022-03-13,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,8963
2022-03-13,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,10248
2022-03-13,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,6570
2022-03-13,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,9014
2022-03-13,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,13068
2022-03-13,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,7950
2022-03-13,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,13985
2022-03-13,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,8120
2022-03-13,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,7079
2022-03-13,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,6575
2022-03-13,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,8594
2022-03-14,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,5583
2022-03-14,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,9425
2022-03-14,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,14718
2022-03-14,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,14839
2022-03-14,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,11777
2022-03-14,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,14923
2022-03-14,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,6585
2022-03-14,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,5939
2022-03-14,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,14235
2022-03-14,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,12887
2022-03-14,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,7324
2022-03-14,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,9672
2022-03-14,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,13397
2022-03-14,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,5732
2022-03-14,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,10948
2022-03-14,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,7227
2022-03-14,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,14737
2022-03-14,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,6383
2022-03-14,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,7303
2022-03-14,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,9527
2022-03-15,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,9049
2022-03-15,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,10461
2022-03-15,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,13081
2022-03-15,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,12780
2022-03-15,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,9306
2022-03-15,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,11944
2022-03-15,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,9443
2022-03-15,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,11725
2022-03-15,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,12613
2022-03-15,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,5986
2022-03-15,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,13834
2022-03-15,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,6147
2022-03-15,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,11840
2022-03-15,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,8110
2022-03-15,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,5624
2022-03-15,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,14618
2022-03-15,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,9065
2022-03-15,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,9903
2022-03-15,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,5650
2022-03-15,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,14352
2022-03-16,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,11227
2022-03-16,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,9135
2022-03-16,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,12543
2022-03-16,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,5339
2022-03-16,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,13099
2022-03-16,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,6525
2022-03-16,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,5976
2022-03-16,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,10254
2022-03-16,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,7865
2022-03-16,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,7485
2022-03-16,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,13692
2022-03-16,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,11854
2022-03-16,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,14648
2022-03-16,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,7705
2022-03-16,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,6009
2022-03-16,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,13383
2022-03-16,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,13924
2022-03-16,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,6582
2022-03-16,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,11805
2022-03-16,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,11453
2022-03-17,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,11886
2022-03-17,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,6145
2022-03-17,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,5211
2022-03-17,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,9289
2022-03-17,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,10034
2022-03-17,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,8859
2022-03-17,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,14797
2022-03-17,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,6443
2022-03-17,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,5164
2022-03-17,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,6431
2022-03-17,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,5913
2022-03-17,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,7084
2022-03-17,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,9204
2022-03-17,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,14202
2022-03-17,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,5847
2022-03-17,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,8804
2022-03-17,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,10101
2022-03-17,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,14316
2022-03-17,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,7152
2022-03-17,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,12467
2022-03-18,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,9662
2022-03-18,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,14127
2022-03-18,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,13801
2022-03-18,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,11329
2022-03-18,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,14773
2022-03-18,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,6746
2022-03-18,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,6780
2022-03-18,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,8251
2022-03-18,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,10188
2022-03-18,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,5882
2022-03-18,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,9378
2022-03-18,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,11980
2022-03-18,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,6568
2022-03-18,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,8676
2022-03-18,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,11524
2022-03-18,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,13725
2022-03-18,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,14310
2022-03-18,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,8513
2022-03-18,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,13781
2022-03-18,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,14758
2022-03-19,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,10951
2022-03-19,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,14294
2022-03-19,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,9249
2022-03-19,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,9314
2022-03-19,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,5050
2022-03-19,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,11747
2022-03-19,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,11440
2022-03-19,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,8566
2022-03-19,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,13492
2022-03-19,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,7720
2022-03-19,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,6991
2022-03-19,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,11348
2022-03-19,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,12986
2022-03-19,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,6519
2022-03-19,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,10732
2022-03-19,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,8617
2022-03-19,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,6749
2022-03-19,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,7757
2022-03-19,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,7145
2022-03-19,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,7529
2022-03-20,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,7816
2022-03-20,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,6311
2022-03-20,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,12060
