Order Date,Store,Category,Sub-Category,Sales,Quantity
2025-06-13,Decathlon,Furniture,Tables,22,2
2025-06-14,Decathlon,Furniture,Tables,34,3
2025-06-15,Decathlon,Furniture,Tables,36,3
2025-06-16,Decathlon,Furniture,Tables,19,1
2025-06-17,Decathlon,Furniture,Tables,24,2
2025-06-18,Decathlon,Furniture,Tables,22,2
2025-06-19,Decathlon,Furniture,Tables,26,2
2025-06-20,Decathlon,Furniture,Tables,16,1
2025-06-21,Decathlon,Furniture,Tables,41,4
2025-06-22,Decathlon,Furniture,Tables,41,4
2025-06-23,Decathlon,Furniture,Tables,16,1
2025-06-24,Decathlon,Furniture,Tables,17,1
2025-06-25,Decathlon,Furniture,Tables,17,1
2025-06-26,Decathlon,Furniture,Tables,25,2
2025-06-27,Decathlon,Furniture,Tables,26,2
2025-06-28,Decathlon,Furniture,Tables,31,3
2025-06-29,Decathlon,Furniture,Tables,33,3
2025-06-30,Decathlon,Furniture,Tables,21,2
2025-07-01,Decathlon,Furniture,Tables,25,2
2025-07-02,Decathlon,Furniture,Tables,20,2
2025-07-03,Decathlon,Furniture,Tables,18,1
2025-07-04,Decathlon,Furniture,Tables,23,2
2025-07-05,Decathlon,Furniture,Tables,32,3
2025-07-06,Decathlon,Furniture,Tables,32,3
2025-07-07,Decathlon,Furniture,Tables,19,1
2025-07-08,Decathlon,Furniture,Tables,21,2
2025-07-09,Decathlon,Furniture,Tables,16,1
2025-07-10,Decathlon,Furniture,Tables,16,1
2025-07-11,Decathlon,Furniture,Tables,21,2
2025-07-12,Decathlon,Furniture,Tables,33,3
2025-07-13,Decathlon,Furniture,Tables,35,3
2025-07-14,Decathlon,Furniture,Tables,22,2
2025-07-15,Decathlon,Furniture,Tables,17,1
2025-07-16,Decathlon,Furniture,Tables,19,1
2025-07-17,Decathlon,Furniture,Tables,23,2
2025-07-18,Decathlon,Furniture,Tables,20,2
2025-07-19,Decathlon,Furniture,Tables,40,4
2025-07-20,Decathlon,Furniture,Tables,39,3
2025-07-21,Decathlon,Furniture,Tables,19,1
2025-07-22,Decathlon,Furniture,Tables,21,2
2025-07-23,Decathlon,Furniture,Tables,21,2
2025-07-24,Decathlon,Furniture,Tables,20,2
2025-07-25,Decathlon,Furniture,Tables,26,2
2025-07-26,Decathlon,Furniture,Tables,31,3
2025-07-27,Decathlon,Furniture,Tables,38,3
2025-07-28,Decathlon,Furniture,Tables,17,1
2025-07-29,Decathlon,Furniture,Tables,26,2
2025-07-30,Decathlon,Furniture,Tables,21,2
2025-07-31,Decathlon,Furniture,Tables,25,2
2025-08-01,Decathlon,Furniture,Tables,19,1
2025-08-02,Decathlon,Furniture,Tables,31,3
2025-08-03,Decathlon,Furniture,Tables,36,3
2025-08-04,Decathlon,Furniture,Tables,17,1
2025-08-05,Decathlon,Furniture,Tables,25,2
2025-08-06,Decathlon,Furniture,Tables,16,1
2025-08-07,Decathlon,Furniture,Tables,25,2
2025-08-08,Decathlon,Furniture,Tables,23,2
2025-08-09,Decathlon,Furniture,Tables,41,4
2025-08-10,Decathlon,Furniture,Tables,41,4
2025-08-11,Decathlon,Furniture,Tables,19,1
2025-08-12,Decathlon,Furniture,Tables,19,1
2025-08-13,Decathlon,Furniture,Tables,21,2
2025-08-14,Decathlon,Furniture,Tables,16,1
2025-08-15,Decathlon,Furniture,Tables,21,2
2025-08-16,Decathlon,Furniture,Tables,40,4
2025-08-17,Decathlon,Furniture,Tables,32,3
2025-08-18,Decathlon,Furniture,Tables,23,2
2025-08-19,Decathlon,Furniture,Tables,24,2
2025-08-20,Decathlon,Furniture,Tables,21,2
2025-08-21,Decathlon,Furniture,Tables,20,2
2025-08-22,Decathlon,Furniture,Tables,26,2
2025-08-23,Decathlon,Furniture,Tables,37,3
2025-08-24,Decathlon,Furniture,Tables,34,3
2025-08-25,Decathlon,Furniture,Tables,22,2
2025-08-26,Decathlon,Furniture,Tables,26,2
2025-08-27,Decathlon,Furniture,Tables,18,1
2025-08-28,Decathlon,Furniture,Tables,25,2
2025-08-29,Decathlon,Furniture,Tables,17,1
2025-08-30,Decathlon,Furniture,Tables,38,3
2025-08-31,Decathlon,Furniture,Tables,36,3
2025-09-01,Decathlon,Furniture,Tables,17,1
2025-09-02,Decathlon,Furniture,Tables,26,2
2025-09-03,Decathlon,Furniture,Tables,23,2
2025-09-04,Decathlon,Furniture,Tables,21,2
2025-09-05,Decathlon,Furniture,Tables,21,2
2025-09-06,Decathlon,Furniture,Tables,34,3
2025-09-07,Decathlon,Furniture,Tables,32,3
2025-09-08,Decathlon,Furniture,Tables,26,2
2025-09-09,Decathlon,Furniture,Tables,16,1
2025-09-10,Decathlon,Furniture,Tables,23,2
2025-09-11,Decathlon,Furniture,Tables,26,2
2025-09-12,Decathlon,Furniture,Tables,19,1
2025-09-13,Decathlon,Furniture,Tables,37,3
2025-09-14,Decathlon,Furniture,Tables,32,3
2025-09-15,Decathlon,Furniture,Tables,25,2
2025-09-16,Decathlon,Furniture,Tables,16,1
2025-09-17,Decathlon,Furniture,Tables,17,1
2025-09-18,Decathlon,Furniture,Tables,20,2
2025-09-19,Decathlon,Furniture,Tables,26,2
2025-09-20,Decathlon,Furniture,Tables,34,3
2025-09-21,Decathlon,Furniture,Tables,39,3
2025-09-22,Decathlon,Furniture,Tables,25,2
2025-09-23,Decathlon,Furniture,Tables,21,2
2025-09-24,Decathlon,Furniture,Tables,22,2
2025-09-25,Decathlon,Furniture,Tables,19,1
2025-09-26,Decathlon,Furniture,Tables,26,2
2025-09-27,Decathlon,Furniture,Tables,39,3
2025-09-28,Decathlon,Furniture,Tables,41,4
2025-09-29,Decathlon,Furniture,Tables,26,2
2025-09-30,Decathlon,Furniture,Tables,22,2
2025-10-01,Decathlon,Furniture,Tables,21,2
2025-10-02,Decathlon,Furniture,Tables,19,1
2025-10-03,Decathlon,Furniture,Tables,25,2
2025-10-04,Decathlon,Furniture,Tables,31,3
2025-10-05,Decathlon,Furniture,Tables,41,4
2025-10-06,Decathlon,Furniture,Tables,26,2
2025-10-07,Decathlon,Furniture,Tables,18,1
2025-10-08,Decathlon,Furniture,Tables,18,1
2025-10-09,Decathlon,Furniture,Tables,22,2
2025-10-10,Decathlon,Furniture,Tables,19,1
2025-10-11,Decathlon,Furniture,Tables,39,3
2025-10-12,Decathlon,Furniture,Tables,37,3
2025-10-13,Decathlon,Furniture,Tables,22,2
2025-10-14,Decathlon,Furniture,Tables,16,1
2025-10-15,Decathlon,Furniture,Tables,20,2
2025-10-16,Decathlon,Furniture,Tables,19,1
2025-10-17,Decathlon,Furniture,Tables,25,2
2025-10-18,Decathlon,Furniture,Tables,34,3
2025-10-19,Decathlon,Furniture,Tables,31,3
2025-10-20,Decathlon,Furniture,Tables,18,1
2025-10-21,Decathlon,Furniture,Tables,21,2
2025-10-22,Decathlon,Furniture,Tables,16,1
2025-10-23,Decathlon,Furniture,Tables,24,2
2025-10-24,Decathlon,Furniture,Tables,22,2
2025-10-25,Decathlon,Furniture,Tables,33,3
2025-10-26,Decathlon,Furniture,Tables,40,4
2025-10-27,Decathlon,Furniture,Tables,22,2
2025-10-28,Decathlon,Furniture,Tables,17,1
2025-10-29,Decathlon,Furniture,Tables,21,2
2025-10-30,Decathlon,Furniture,Tables,22,2
2025-10-31,Decathlon,Furniture,Tables,16,1
2025-11-01,Decathlon,Furniture,Tables,63,6
2025-11-02,Decathlon,Furniture,Tables,67,6
2025-11-03,Decathlon,Furniture,Tables,46,4
2025-11-04,Decathlon,Furniture,Tables,46,4
2025-11-05,Decathlon,Furniture,Tables,46,4
2025-11-06,Decathlon,Furniture,Tables,47,4
2025-11-07,Decathlon,Furniture,Tables,52,5
2025-11-08,Decathlon,Furniture,Tables,70,7
2025-11-09,Decathlon,Furniture,Tables,67,6
2025-11-10,Decathlon,Furniture,Tables,49,4
2025-11-11,Decathlon,Furniture,Tables,48,4
2025-11-12,Decathlon,Furniture,Tables,56,5
2025-11-13,Decathlon,Furniture,Tables,53,5
2025-11-14,Decathlon,Furniture,Tables,47,4
2025-11-15,Decathlon,Furniture,Tables,70,7
2025-11-16,Decathlon,Furniture,Tables,64,6
2025-11-17,Decathlon,Furniture,Tables,48,4
2025-11-18,Decathlon,Furniture,Tables,49,4
2025-11-19,Decathlon,Furniture,Tables,51,5
2025-11-20,Decathlon,Furniture,Tables,48,4
2025-11-21,Decathlon,Furniture,Tables,46,4
2025-11-22,Decathlon,Furniture,Tables,61,6
2025-11-23,Decathlon,Furniture,Tables,69,6
2025-11-24,Decathlon,Furniture,Tables,56,5
2025-11-25,Decathlon,Furniture,Tables,54,5
2025-11-26,Decathlon,Furniture,Tables,48,4
2025-11-27,Decathlon,Furniture,Tables,53,5
2025-11-28,Decathlon,Furniture,Tables,49,4
2025-11-29,Decathlon,Furniture,Tables,65,6
2025-11-30,Decathlon,Furniture,Tables,64,6
2025-12-01,Decathlon,Furniture,Tables,51,5
2025-12-02,Decathlon,Furniture,Tables,53,5
2025-12-03,Decathlon,Furniture,Tables,47,4
2025-12-04,Decathlon,Furniture,Tables,56,5
2025-12-05,Decathlon,Furniture,Tables,53,5
2025-12-06,Decathlon,Furniture,Tables,67,6
2025-12-07,Decathlon,Furniture,Tables,63,6
2025-12-08,Decathlon,Furniture,Tables,49,4
2025-12-09,Decathlon,Furniture,Tables,46,4
2025-12-10,Decathlon,Furniture,Tables,55,5
2025-12-11,Decathlon,Furniture,Tables,48,4
2025-12-12,Decathlon,Furniture,Tables,48,4
2025-12-13,Decathlon,Furniture,Tables,67,6
2025-12-14,Decathlon,Furniture,Tables,62,6
2025-12-15,Decathlon,Furniture,Tables,50,5
2025-12-16,Decathlon,Furniture,Tables,52,5
2025-12-17,Decathlon,Furniture,Tables,47,4
2025-12-18,Decathlon,Furniture,Tables,55,5
2025-12-19,Decathlon,Furniture,Tables,51,5
2025-12-20,Decathlon,Furniture,Tables,68,6
2025-12-21,Decathlon,Furniture,Tables,69,6
2025-12-22,Decathlon,Furniture,Tables,55,5
2025-12-23,Decathlon,Furniture,Tables,48,4
2025-12-24,Decathlon,Furniture,Tables,55,5
2025-12-25,Decathlon,Furniture,Tables,55,5
2025-12-26,Decathlon,Furniture,Tables,46,4
2025-12-27,Decathlon,Furniture,Tables,68,6
2025-12-28,Decathlon,Furniture,Tables,63,6
2025-12-29,Decathlon,Furniture,Tables,54,5
2025-12-30,Decathlon,Furniture,Tables,54,5
2022-01-01,Decathlon,Furniture,Furnishings,32,3
2022-01-02,Decathlon,Furniture,Furnishings,26,2
2022-01-03,Decathlon,Furniture,Furnishings,9,1
2022-01-04,Decathlon,Furniture,Furnishings,17,1
2022-01-05,Decathlon,Furniture,Furnishings,15,1
2022-01-06,Decathlon,Furniture,Furnishings,18,1
2022-01-07,Decathlon,Furniture,Furnishings,17,1
2022-01-08,Decathlon,Furniture,Furnishings,33,3
2022-01-09,Decathlon,Furniture,Furnishings,28,2
2022-01-10,Decathlon,Furniture,Furnishings,12,1
2022-01-11,Decathlon,Furniture,Furnishings,12,1
2022-01-12,Decathlon,Furniture,Furnishings,15,1
2022-01-13,Decathlon,Furniture,Furnishings,12,1
2022-01-14,Decathlon,Furniture,Furnishings,18,1
2022-01-15,Decathlon,Furniture,Furnishings,24,2
2022-01-16,Decathlon,Furniture,Furnishings,24,2
2022-01-17,Decathlon,Furniture,Furnishings,17,1
2022-01-18,Decathlon,Furniture,Furnishings,10,1
2022-01-19,Decathlon,Furniture,Furnishings,14,1
2022-01-20,Decathlon,Furniture,Furnishings,13,1
2022-01-21,Decathlon,Furniture,Furnishings,18,1
2022-01-22,Decathlon,Furniture,Furnishings,29,2
2022-01-23,Decathlon,Furniture,Furnishings,26,2
2022-01-24,Decathlon,Furniture,Furnishings,13,1
2022-01-25,Decathlon,Furniture,Furnishings,12,1
2022-01-26,Decathlon,Furniture,Furnishings,9,1
2022-01-27,Decathlon,Furniture,Furnishings,15,1
2022-01-28,Decathlon,Furniture,Furnishings,11,1
2022-01-29,Decathlon,Furniture,Furnishings,27,2
2022-01-30,Decathlon,Furniture,Furnishings,30,3
2022-01-31,Decathlon,Furniture,Furnishings,16,1
2022-02-01,Decathlon,Furniture,Furnishings,11,1
2022-02-02,Decathlon,Furniture,Furnishings,13,1
2022-02-03,Decathlon,Furniture,Furnishings,11,1
2022-02-04,Decathlon,Furniture,Furnishings,19,1
2022-02-05,Decathlon,Furniture,Furnishings,31,3
2022-02-06,Decathlon,Furniture,Furnishings,28,2
2022-02-07,Decathlon,Furniture,Furnishings,11,1
2022-02-08,Decathlon,Furniture,Furnishings,13,1
2022-02-09,Decathlon,Furniture,Furnishings,15,1
2022-02-10,Decathlon,Furniture,Furnishings,19,1
2022-02-11,Decathlon,Furniture,Furnishings,11,1
2022-02-12,Decathlon,Furniture,Furnishings,33,3
2022-02-13,Decathlon,Furniture,Furnishings,28,2
2022-02-14,Decathlon,Furniture,Furnishings,15,1
2022-02-15,Decathlon,Furniture,Furnishings,13,1
2022-02-16,Decathlon,Furniture,Furnishings,19,1
2022-02-17,Decathlon,Furniture,Furnishings,10,1
2022-02-18,Decathlon,Furniture,Furnishings,12,1
2022-02-19,Decathlon,Furniture,Furnishings,27,2
2022-02-20,Decathlon,Furniture,Furnishings,34,3
2022-02-21,Decathlon,Furniture,Furnishings,9,1
2022-02-22,Decathlon,Furniture,Furnishings,16,1
2022-02-23,Decathlon,Furniture,Furnishings,11,1
2022-02-24,Decathlon,Furniture,Furnishings,13,1
2022-02-25,Decathlon,Furniture,Furnishings,19,1
2022-02-26,Decathlon,Furniture,Furnishings,30,3
2022-02-27,Decathlon,Furniture,Furnishings,33,3
2022-02-28,Decathlon,Furniture,Furnishings,19,1
2022-03-01,Decathlon,Furniture,Furnishings,14,1
2022-03-02,Decathlon,Furniture,Furnishings,15,1
2022-03-03,Decathlon,Furniture,Furnishings,10,1
2022-03-04,Decathlon,Furniture,Furnishings,12,1
2022-03-05,Decathlon,Furniture,Furnishings,27,2
2022-03-06,Decathlon,Furniture,Furnishings,26,2
2022-03-07,Decathlon,Furniture,Furnishings,17,1
2022-03-08,Decathlon,Furniture,Furnishings,15,1
2022-03-09,Decathlon,Furniture,Furnishings,18,1
2022-03-10,Decathlon,Furniture,Furnishings,10,1
2022-03-11,Decathlon,Furniture,Furnishings,14,1
2022-03-12,Decathlon,Furniture,Furnishings,29,2
2022-03-13,Decathlon,Furniture,Furnishings,32,3
2022-03-14,Decathlon,Furniture,Furnishings,15,1
2022-03-15,Decathlon,Furniture,Furnishings,14,1
2022-03-16,Decathlon,Furniture,Furnishings,11,1
2022-03-17,Decathlon,Furniture,Furnishings,11,1
2022-03-18,Decathlon,Furniture,Furnishings,16,1
2022-03-19,Decathlon,Furniture,Furnishings,25,2
2022-03-20,Decathlon,Furniture,Furnishings,28,2
2022-03-21,Decathlon,Furniture,Furnishings,14,1
2022-03-22,Decathlon,Furniture,Furnishings,15,1
2022-03-23,Decathlon,Furniture,Furnishings,11,1
2022-03-24,Decathlon,Furniture,Furnishings,11,1
2022-03-25,Decathlon,Furniture,Furnishings,19,1
2022-03-26,Decathlon,Furniture,Furnishings,34,3
2022-03-27,Decathlon,Furniture,Furnishings,26,2
2022-03-28,Decathlon,Furniture,Furnishings,14,1
2022-03-29,Decathlon,Furniture,Furnishings,16,1
2022-03-30,Decathlon,Furniture,Furnishings,16,1
2022-03-31,Decathlon,Furniture,Furnishings,18,1
2022-04-01,Decathlon,Furniture,Furnishings,17,1
2022-04-02,Decathlon,Furniture,Furnishings,32,3
2022-04-03,Decathlon,Furniture,Furnishings,34,3
2022-04-04,Decathlon,Furniture,Furnishings,19,1
2022-04-05,Decathlon,Furniture,Furnishings,19,1
2022-04-06,Decathlon,Furniture,Furnishings,15,1
2022-04-07,Decathlon,Furniture,Furnishings,17,1
2022-04-08,Decathlon,Furniture,Furnishings,19,1
2022-04-09,Decathlon,Furniture,Furnishings,24,2
2022-04-10,Decathlon,Furniture,Furnishings,30,3
2022-04-11,Decathlon,Furniture,Furnishings,18,1
2022-04-12,Decathlon,Furniture,Furnishings,19,1
2022-04-13,Decathlon,Furniture,Furnishings,9,1
2022-04-14,Decathlon,Furniture,Furnishings,15,1
2022-04-15,Decathlon,Furniture,Furnishings,9,1
2022-04-16,Decathlon,Furniture,Furnishings,30,3
2022-04-17,Decathlon,Furniture,Furnishings,33,3
2022-04-18,Decathlon,Furniture,Furnishings,15,1
2022-04-19,Decathlon,Furniture,Furnishings,13,1
2022-04-20,Decathlon,Furniture,Furnishings,9,1
2022-04-21,Decathlon,Furniture,Furnishings,17,1
2022-04-22,Decathlon,Furniture,Furnishings,18,1
2022-04-23,Decathlon,Furniture,Furnishings,33,3
2022-04-24,Decathlon,Furniture,Furnishings,30,3
2022-04-25,Decathlon,Furniture,Furnishings,12,1
2022-04-26,Decathlon,Furniture,Furnishings,17,1
2022-04-27,Decathlon,Furniture,Furnishings,13,1
2022-04-28,Decathlon,Furniture,Furnishings,13,1
2022-04-29,Decathlon,Furniture,Furnishings,16,1
2022-04-30,Decathlon,Furniture,Furnishings,28,2
2022-05-01,Decathlon,Furniture,Furnishings,25,2
2022-05-02,Decathlon,Furniture,Furnishings,18,1
2022-05-03,Decathlon,Furniture,Furnishings,15,1
2022-05-04,Decathlon,Furniture,Furnishings,18,1
2022-05-05,Decathlon,Furniture,Furnishings,12,1
2022-05-06,Decathlon,Furniture,Furnishings,19,1
2022-05-07,Decathlon,Furniture,Furnishings,25,2
2022-05-08,Decathlon,Furniture,Furnishings,34,3
2022-05-09,Decathlon,Furniture,Furnishings,12,1
2022-05-10,Decathlon,Furniture,Furnishings,9,1
2022-05-11,Decathlon,Furniture,Furnishings,9,1
2022-05-12,Decathlon,Furniture,Furnishings,18,1
2022-05-13,Decathlon,Furniture,Furnishings,16,1
2022-05-14,Decathlon,Furniture,Furnishings,31,3
2022-05-15,Decathlon,Furniture,Furnishings,24,2
2022-05-16,Decathlon,Furniture,Furnishings,17,1
2022-05-17,Decathlon,Furniture,Furnishings,10,1
2022-05-18,Decathlon,Furniture,Furnishings,12,1
2022-05-19,Decathlon,Furniture,Furnishings,19,1
2022-05-20,Decathlon,Furniture,Furnishings,15,1
2022-05-21,Decathlon,Furniture,Furnishings,26,2
2022-05-22,Decathlon,Furniture,Furnishings,32,3
2022-05-23,Decathlon,Furniture,Furnishings,19,1
2022-05-24,Decathlon,Furniture,Furnishings,11,1
2022-05-25,Decathlon,Furniture,Furnishings,18,1
2022-05-26,Decathlon,Furniture,Furnishings,12,1
2022-05-27,Decathlon,Furniture,Furnishings,9,1
2022-05-28,Decathlon,Furniture,Furnishings,27,2
2022-05-29,Decathlon,Furniture,Furnishings,32,3
2022-05-30,Decathlon,Furniture,Furnishings,16,1
2022-05-31,Decathlon,Furniture,Furnishings,17,1
2022-06-01,Decathlon,Furniture,Furnishings,9,1
2022-06-02,Decathlon,Furniture,Furnishings,12,1
2022-06-03,Decathlon,Furniture,Furnishings,13,1
2022-06-04,Decathlon,Furniture,Furnishings,26,2
2022-06-05,Decathlon,Furniture,Furnishings,31,3
2022-06-06,Decathlon,Furniture,Furnishings,18,1
2022-06-07,Decathlon,Furniture,Furnishings,13,1
2022-06-08,Decathlon,Furniture,Furnishings,14,1
2022-06-09,Decathlon,Furniture,Furnishings,13,1
2022-06-10,Decathlon,Furniture,Furnishings,19,1
2022-06-11,Decathlon,Furniture,Furnishings,29,2
2022-06-12,Decathlon,Furniture,Furnishings,27,2
2022-06-13,Decathlon,Furniture,Furnishings,16,1
2022-06-14,Decathlon,Furniture,Furnishings,12,1
2022-06-15,Decathlon,Furniture,Furnishings,11,1
2022-06-16,Decathlon,Furniture,Furnishings,11,1
2022-06-17,Decathlon,Furniture,Furnishings,11,1
2022-06-18,Decathlon,Furniture,Furnishings,32,3
2022-06-19,Decathlon,Furniture,Furnishings,25,2
2022-06-20,Decathlon,Furniture,Furnishings,9,1
2022-06-21,Decathlon,Furniture,Furnishings,12,1
2022-06-22,Decathlon,Furniture,Furnishings,16,1
2022-06-23,Decathlon,Furniture,Furnishings,16,1
2022-06-24,Decathlon,Furniture,Furnishings,10,1
2022-06-25,Decathlon,Furniture,Furnishings,29,2
2022-06-26,Decathlon,Furniture,Furnishings,25,2
2022-06-27,Decathlon,Furniture,Furnishings,9,1
2022-06-28,Decathlon,Furniture,Furnishings,14,1
2022-06-29,Decathlon,Furniture,Furnishings,12,1
2022-06-30,Decathlon,Furniture,Furnishings,15,1
2022-07-01,Decathlon,Furniture,Furnishings,12,1
2022-07-02,Decathlon,Furniture,Furnishings,29,2
2022-07-03,Decathlon,Furniture,Furnishings,28,2
2022-07-04,Decathlon,Furniture,Furnishings,13,1
2022-07-05,Decathlon,Furniture,Furnishings,13,1
2022-07-06,Decathlon,Furniture,Furnishings,16,1
2022-07-07,Decathlon,Furniture,Furnishings,14,1
2022-07-08,Decathlon,Furniture,Furnishings,18,1
2022-07-09,Decathlon,Furniture,Furnishings,26,2
2022-07-10,Decathlon,Furniture,Furnishings,32,3
2022-07-11,Decathlon,Furniture,Furnishings,16,1
2022-07-12,Decathlon,Furniture,Furnishings,19,1
2022-07-13,Decathlon,Furniture,Furnishings,12,1
2022-07-14,Decathlon,Furniture,Furnishings,14,1
2022-07-15,Decathlon,Furniture,Furnishings,9,1
2022-07-16,Decathlon,Furniture,Furnishings,27,2
2022-07-17,Decathlon,Furniture,Furnishings,24,2
2022-07-18,Decathlon,Furniture,Furnishings,13,1
2022-07-19,Decathlon,Furniture,Furnishings,13,1
2022-07-20,Decathlon,Furniture,Furnishings,14,1
2022-07-21,Decathlon,Furniture,Furnishings,10,1
2022-07-22,Decathlon,Furniture,Furnishings,15,1
2022-07-23,Decathlon,Furniture,Furnishings,30,3
2022-07-24,Decathlon,Furniture,Furnishings,27,2
2022-07-25,Decathlon,Furniture,Furnishings,10,1
2022-07-26,Decathlon,Furniture,Furnishings,10,1
2022-07-27,Decathlon,Furniture,Furnishings,9,1
2022-07-28,Decathlon,Furniture,Furnishings,18,1
2022-07-29,Decathlon,Furniture,Furnishings,14,1
2022-07-30,Decathlon,Furniture,Furnishings,24,2
2022-07-31,Decathlon,Furniture,Furnishings,27,2
2022-08-01,Decathlon,Furniture,Furnishings,10,1
2022-08-02,Decathlon,Furniture,Furnishings,10,1
2022-08-03,Decathlon,Furniture,Furnishings,11,1
2022-08-04,Decathlon,Furniture,Furnishings,9,1
2022-08-05,Decathlon,Furniture,Furnishings,14,1
2022-08-06,Decathlon,Furniture,Furnishings,27,2
2022-08-07,Decathlon,Furniture,Furnishings,29,2
2022-08-08,Decathlon,Furniture,Furnishings,10,1
2022-08-09,Decathlon,Furniture,Furnishings,16,1
2022-08-10,Decathlon,Furniture,Furnishings,15,1
2022-08-11,Decathlon,Furniture,Furnishings,16,1
2022-08-12,Decathlon,Furniture,Furnishings,11,1
2022-08-13,Decathlon,Furniture,Furnishings,32,3
2022-08-14,Decathlon,Furniture,Furnishings,32,3
2022-08-15,Decathlon,Furniture,Furnishings,10,1
2022-08-16,Decathlon,Furniture,Furnishings,17,1
2022-08-17,Decathlon,Furniture,Furnishings,19,1
2022-08-18,Decathlon,Furniture,Furnishings,9,1
2022-08-19,Decathlon,Furniture,Furnishings,17,1
2022-08-20,Decathlon,Furniture,Furnishings,27,2
2022-08-21,Decathlon,Furniture,Furnishings,27,2
2022-08-22,Decathlon,Furniture,Furnishings,17,1
2022-08-23,Decathlon,Furniture,Furnishings,9,1
2022-08-24,Decathlon,Furniture,Furnishings,17,1
2022-08-25,Decathlon,Furniture,Furnishings,10,1
2022-08-26,Decathlon,Furniture,Furnishings,14,1
2022-08-27,Decathlon,Furniture,Furnishings,32,3
2022-08-28,Decathlon,Furniture,Furnishings,32,3
2022-08-29,Decathlon,Furniture,Furnishings,15,1
2022-08-30,Decathlon,Furniture,Furnishings,9,1
2022-08-31,Decathlon,Furniture,Furnishings,16,1
2022-09-01,Decathlon,Furniture,Furnishings,13,1
2022-09-02,Decathlon,Furniture,Furnishings,14,1
2022-09-03,Decathlon,Furniture,Furnishings,31,3
2022-09-04,Decathlon,Furniture,Furnishings,29,2
2022-09-05,Decathlon,Furniture,Furnishings,10,1
2022-09-06,Decathlon,Furniture,Furnishings,17,1
2022-09-07,Decathlon,Furniture,Furnishings,19,1
2022-09-08,Decathlon,Furniture,Furnishings,12,1
2022-09-09,Decathlon,Furniture,Furnishings,19,1
2022-09-10,Decathlon,Furniture,Furnishings,30,3
2022-09-11,Decathlon,Furniture,Furnishings,33,3
2022-09-12,Decathlon,Furniture,Furnishings,14,1
2022-09-13,Decathlon,Furniture,Furnishings,15,1
2022-09-14,Decathlon,Furniture,Furnishings,13,1
2022-09-15,Decathlon,Furniture,Furnishings,9,1
2022-09-16,Decathlon,Furniture,Furnishings,15,1
2022-09-17,Decathlon,Furniture,Furnishings,30,3
2022-09-18,Decathlon,Furniture,Furnishings,32,3
2022-09-19,Decathlon,Furniture,Furnishings,19,1
2022-09-20,Decathlon,Furniture,Furnishings,13,1
2022-09-21,Decathlon,Furniture,Furnishings,10,1
2022-09-22,Decathlon,Furniture,Furnishings,9,1
2022-09-23,Decathlon,Furniture,Furnishings,18,1
2022-09-24,Decathlon,Furniture,Furnishings,33,3
2022-09-25,Decathlon,Furniture,Furnishings,34,3
2022-09-26,Decathlon,Furniture,Furnishings,15,1
2022-09-27,Decathlon,Furniture,Furnishings,12,1
2022-09-28,Decathlon,Furniture,Furnishings,18,1
2022-09-29,Decathlon,Furniture,Furnishings,13,1
2022-09-30,Decathlon,Furniture,Furnishings,14,1
2022-10-01,Decathlon,Furniture,Furnishings,33,3
2022-10-02,Decathlon,Furniture,Furnishings,27,2
2022-10-03,Decathlon,Furniture,Furnishings,11,1
2022-10-04,Decathlon,Furniture,Furnishings,18,1
